line,tag,pred
"The most significant amendment in EMIR REFIT is the change to the definition of financial counterparty (“FC”). EMIR REFIT brings into that definition all alternative investment funds (“AIFs”), that are either established in the EEA or whose investment manager is authorised/registered under Directive 2011/61/EU on Alternative Investment Fund Managers (“AIFMD”). Notably, the FC definition will effectively capture non-EU AIFs managed by non-EU managers when they are a counterparty to an EU FC. Previously, such funds were usually determined to be third country entities (“TCEs”) that would be non-financial counterparties (“NFCs”) if they were established in the EU, meaning that such funds would be out of scope of the clearing obligation and risk mitigation obligations (subject to the fund not exceeding the relevant clearing threshold for NFCs) when dealing with EU FCs. Under the amended definition of a FC in EMIR REFIT, such funds will now be regarded as TCEs that would be FCs if they were established in the EU, meaning that EU FCs will be required to ensure compliance with the clearing obligation and margin requirements for uncleared derivatives in respect of their trading with such funds.",p,p
"Despite the initial proposal by the European Commission including securitisation special purpose entities (“SSPEs”, defined by reference to the AIFMD) in the revised financial counterparty definition, the final version published in the Official Journal instead provides a specific exclusion for such entities from categorisation as a financial counterparty.",p,p
"EMIR REFIT also amends the clearing obligation through the introduction of a new category of “small financial counterparty”, subject to similar clearing thresholds as non-financial counterparties. Another amendment provides that where the clearing threshold has been exceeded by a non-financial counterparty in one asset category, that non-financial counterparty will only have to clear derivatives in that category, rather than for all asset categories (as was the case in the original EMIR). Other amendments in EMIR REFIT include a relaxation of the reporting requirements for non-financial counterparties below the clearing threshold, the imposition of a “fair, reasonable and non-discriminatory commercial terms” access standard for clearing members providing clearing services and new powers for ESMA and the Commission to suspend the clearing obligation for certain classes of derivative.",p,p
2.6 Alternative Investment Fund Managers Directive,p,uncertain
"EU Directive 2011/61/EU on Alternative Investment Fund Managers (“AIFMD”) introduced authorisation and regulatory requirements for managers of alternative investment funds (“AIFs”). If the Issuer were to be considered to be an AIF within the meaning in AIFMD, it would need to be managed by a manager authorised under AIFMD (an “AIFM”). The Collateral Manager is not authorised under AIFMD but is authorised under MiFID II. The Collateral Manager would not be permitted to be authorised under both AIFMD and under MiFID II. It would therefore not be able to apply for authorisation under AIFMD unless it ceases to maintain its current MiFID II (in which case it may not be able to hold the retention as a “sponsor” as required under the EU Retention and Transparency Requirements (see “Risk Retention and Due Diligence Requirements - Transparency Requirements” above)). If considered to be an AIF managed by an AIFM, the Issuer would also be classified as an FC under EMIR and may be required to comply with clearing obligations and/or other risk mitigation techniques (including obligations to post margin to any central clearing counterparty or market counterparty) with respect to Hedge Transactions (under the EMIR Refit, all AIFs will be FCs whether or not managed by an authorised AIFM). See also “European Market Infrastructure Regulation (EMIR)” above.",p,p
There is an exemption from the definition of AIF in AIFMD for “securitisation special purpose entities” (the “SSPE Exemption”). The European Securities and Markets Authority (“ESMA”) has not yet given any formal guidance on the application of the SSPE Exemption or whether a vehicle such as the Issuer would fall within it.,p,uncertain
"If the SSPE Exemption does not apply and the Issuer is considered to be an AIF, the Collateral Manager may not be able to continue to manage the Issuer’s assets, or its ability to do so may be impaired. As a result, any application of the AIFMD may affect the return investors receive from their investment.",p,p
"The Conditions of the Notes allow the Issuer and oblige the Trustee, without the consent of any of the Noteholders, to concur with the Issuer in the making of modifications to the Transaction Documents and/or the Conditions of the Notes to comply with the requirements of AIFMD which may become applicable at a future date.",p,p
2.7 U.S. Dodd-Frank Act,p,title
"The Dodd-Frank Wall Street Reform and Consumer Protection Act (the “Dodd-Frank Act”) was signed into law on 21 July 2010. The Dodd-Frank Act represents a comprehensive change to financial regulation in the United States, and affects virtually every area of the capital markets. Implementation of the Dodd- Frank Act has required, and will continue to require, many lengthy rulemaking processes resulting in the adoption of a multitude of new regulations applicable to entities which transact business in the U.S. or with U.S. persons outside the U.S. The Dodd-Frank Act affects many aspects, in the U.S. and internationally, of the business of the Collateral Manager, including securitisation, proprietary trading, investing, creation and management of investment funds, OTC derivatives and other activities. While many regulations implementing various provisions of the Dodd-Frank Act have been finalised and adopted, some implementing regulations currently exist only in draft form and are subject to comment and revision, and still other implementing regulations have not yet been proposed. It is therefore difficult to predict whether and to what extent the Issuer and the businesses of the Collateral Manager and its subsidiaries and affiliates, will be affected by the Dodd-Frank Act as implementing regulations are finalised over time and come into effect.",p,p
"The Securities and Exchange Commission (the “SEC”) proposed changes to Regulation AB (as defined under the Securities Act) under the Securities Act which would have had the potential to impose new disclosure requirements on securities offerings pursuant to Rule 144A under the Securities Act or pursuant to other SEC regulatory exemptions from registration. Such rules, if adopted, could have restricted the use of this Offering Circular or require the publication of a new Offering Circular in connection with the issuance and sale of any additional Notes or any Refinancing. On 27 August 2014, the SEC adopted final rules amending Regulation AB that did not implement these proposals. However, the SEC has indicated that it is continuing to consider amendments that were proposed with respect to Regulation AB but not adopted, and that further amendments may be forthcoming in the future. If such amendments are made to Regulation AB in the future, they may place additional requirements and expenses on the Issuer in the event of the issuance and sale of any additional notes, which expenses may reduce the amounts available for distribution to the Noteholders.",p,p
"None of the Issuer, the Collateral Manager or the Initial Purchaser makes any representation as to such matters. As such, investors should consult their own independent advisers and make their own assessment about the potential risks posed by the Dodd-Frank Act and the rules to be promulgated thereunder in making any investment decision in respect of the Refinancing Notes.",p,p
2.8 U.S. Swap Regulations,p,title
"Pursuant to Title VII of the Dodd-Frank Act, regulators in the United States have promulgated and continue to promulgate a range of new regulatory requirements that may affect the pricing, terms and compliance costs associated with the entry into any Hedge Transaction by the Issuer (or the Collateral Manager on its behalf) and the availability of such Hedge Transactions (for example the recent CFTC final rules on margining). Some or all of the Hedge Transactions that the Issuer (or the Collateral Manager on its behalf) may enter into may be affected by U.S. derivatives requirements, including (i) the requirement that certain swaps be centrally cleared and in some cases traded on a designated contract market or swap execution facility, (ii) initial or variation margin requirements of any central clearing organisation (with respect to cleared swaps) or initial or variation margin requirements with respect to uncleared swaps, (iii) swap reporting and recordkeeping obligations, and other matters. These new requirements may (x) significantly increase the cost to the Issuer and/or the Collateral Manager of entering into Hedge Transactions such that the Issuer may be unable to purchase certain types of Collateral Obligations, (y) have unforeseen legal consequences on the Issuer or the Collateral Manager or (z) have other material adverse effects on the Issuer or the Noteholders.",p,p
"Furthermore, the U.S. Commodity Futures Trading Commission (the “CFTC”) and prudential regulator regulations requiring the posting of variation margin on certain types of uncleared swaps entered into by entities such as the Issuer entered into effect late 2017. Margin regulations have also been adopted by the SEC, but have yet to become effective. It is expected that such regulations will become effective in the next two years, but the SEC has yet to set a compliance date. Hedge Transactions may be subject to such requirements, depending on the identity of the Hedge Counterparty and the type of transaction. The Trust Deed does not permit the Issuer to post variation margin. Accordingly, the application of United States regulations to a Hedge Transaction or a proposed Hedge Transaction could have a material adverse effect on the Issuer’s ability to hedge its interest or currency rate exposure, or on the cost of such hedging.",p,p
2.9 Commodity Pool Regulation,p,title
"The Issuer’s ability to enter into Hedge Transactions may cause the Issuer to be a “commodity pool” as defined in the United States Commodity Exchange Act, as amended (“CEA”) and the Collateral Manager to be a “commodity pool operator” (“CPO”) and/or a “commodity trading advisor” (a “CTA”), each as defined in the CEA in respect of the Issuer. The CEA, as amended by the Dodd-Frank Act, defines a “commodity pool” to include certain investment vehicles operated for the purpose of trading in “commodity interests” which includes swaps. CPOs and CTAs are subject to regulation by the CFTC and must register with the CFTC unless an exemption from registration is available. Based on applicable CFTC interpretive guidance, the Issuer is not expected to fall within the definition of a “commodity pool” under the CEA and as such, the Issuer (or the Collateral Manager on the Issuer’s behalf) may enter into Hedge Agreements (or any other agreement that would fall within the definition of “swap” as set out in the CEA) following receipt of legal advice from reputable counsel to the effect that the entry into such arrangements should not require any of the Issuer, its directors or officers, the Collateral Manager or any of its directors, officers or employees to register with the CFTC as a CPO or a CTA.",p,p
"In the event that trading or entering into one or more Hedge Agreements would result in the Issuer’s activities falling within the definition of a “commodity pool”, the Collateral Manager may cause the Issuer to be operated in compliance with the exemption set forth in CFTC Rule 4.13(a)(3) for CPOs to pools whose interests are sold to qualifying investors pursuant to an exemption from registration under the Securities Act, and that limit transactions in commodity interests to the trading thresholds set forth in the Rule. Specifically, under CFTC Rule 4.13(a)(3), the Issuer would be required to limit transactions in commodity interests so that either (i) no more than 5 per cent. of the liquidation value of the Issuer’s assets is used as margin, premiums and required minimum security deposits to establish such positions, or (ii) the aggregate net notional value of the Issuer’s positions in commodity interests does not exceed 100 per cent. of the Issuer’s liquidation value. If the Collateral Manager elects to file for a registration exemption under CFTC Rule 4.13(a)(3), then unlike a CFTC-registered CPO, the Collateral Manager would not be required to deliver a CFTC-mandated disclosure document or a certified annual report to investors, or otherwise comply with the requirements applicable to CFTC-registered CPOs and CTAs.",p,p
Utilising any such exemption from registration may impose additional costs on the Collateral Manager and the Issuer and may significantly limit the Collateral Manager’s ability to engage in hedging activities on behalf of the Issuer.,p,p
"Notwithstanding the above, in the event that the CFTC guidance referred to above changes or the Issuer engages in one or more activities that might cause it to fall within the definition of a “commodity pool” under the CEA and no exemption from registration is available, registration of the Collateral Manager as a CPO or a CTA may be required before the Issuer (or the Collateral Manager on the Issuer’s behalf) may enter into any Hedge Agreement. Registration of the Collateral Manager as a CPO and/or a CTA could cause the Collateral Manager to be subject to extensive compliance and reporting requirements that would involve material costs which may be passed on to the Issuer. The scope of such compliance costs is uncertain but could adversely affect the amount of funds available to make payments on the Notes.",p,p
"Further, if the Collateral Manager determines that additional Hedge Transactions should be entered into by the Issuer in excess of the trading limitations set forth in any applicable exemption from registration as a CPO and/or a CTA, the Collateral Manager may elect to withdraw its exemption from registration and instead register with the CFTC as the Issuer’s CPO and/or CTA. The costs of obtaining and maintaining these registrations and the related compliance obligations may be paid by the Issuer as Administrative Expenses. Such costs would reduce the amount of funds available to make payments on the Notes. These costs are uncertain and could be materially greater than the Collateral Manager anticipated when deciding to enter into the transaction and register as a CPO and/or a CTA. In addition, it may not be possible or advisable for the Collateral Manager to withdraw from registration as a CPO and/or a CTA after any relevant swap transactions terminate or expire. The costs of CPO and/or CTA registration and the ongoing CPO and/or CTA compliance obligations of the Collateral Manager could exceed, perhaps significantly, the financial risks that are being hedged pursuant to any Hedge Transaction.",p,p
"Neither the CFTC nor the National Futures Association (the “NFA”) pass upon the merits of participating in a pool or upon the adequacy or accuracy of offering memoranda. Consequently, neither the CFTC not the NFA has reviewed or approved this Offering Circular or any related subscription agreement.",p,p
2.10 Volcker Rule,p,title
"Section 619 of the Dodd-Frank Act (the “Volcker Rule”) prevents “banking entities” (a term which includes affiliates of a U.S. banking organisation as well as affiliates of a non-U.S. banking organisation that has a branch or agency office in the U.S., regardless of where such affiliates are located) from (i) engaging in proprietary trading in financial instruments, or (ii) acquiring or retaining any “ownership interest” in, or in “sponsoring”, a “covered fund,” subject to certain exemptions.",p,p
"An “ownership interest” is defined widely and may arise through a holder’s exposure to the profits and losses of the “covered fund”, as well as through certain rights of the holder to participate in the selection or removal of an investment advisor, investment manager, or general partner, trustee, or member of the board of directors of the “covered fund”. A “covered fund” is defined widely, and includes any issuer which would be an investment company under the Investment Company Act 1940 (the “ICA”) but is exempt from registration solely in reliance on section 3(c)(1) or 3(c)(7) of that Act, subject to certain exclusions found in the Volcker Rule’s implementing regulations.",p,p
"It should be noted that a commodity pool as defined in the CEA (see “Commodity Pool Regulation”, above) could, depending on which CEA exemption is used by such commodity pool or its commodity pool operator, also fall within the definition of a covered fund as described above.",p,p
"The Transaction Documents provide that the Noteholders’ rights in respect of the removal of the Collateral Manager and selection of a replacement Collateral Manager shall only be exercisable upon a Collateral Manager Event of Default. Furthermore, the holders of any of the Class A Notes, the Class B Notes, the Class C Notes or the Class D Notes in the form of CM Non-Voting Exchangeable Notes or CM Non-Voting Notes are disenfranchised in respect of any CM Removal Resolution or CM Replacement Resolution. However, there can be no assurance that these features will be effective in resulting in instruments issued by the Issuer not being characterised as “ownership interests” in the Issuer.",p,p
"The Class X Notes shall not carry any rights to vote in respect of, or be counted for the purposes of determining a quorum and the result of any votes in respect of any CM Removal Resolutions or any CM Replacement Resolutions. There can be no assurance that these features will be effective in resulting in investments in the Class X Notes by U.S. banking institutions and other banking entities subject to the Volcker Rule not being characterised as an “ownership interest” in the Issuer.",p,p
"If the Issuer is deemed to be a “covered fund” the provisions of the Volcker Rule and its related regulatory provisions, will severely limit the ability of “banking entities” to hold an “ownership interest” in the Issuer or enter into certain credit related financial transactions with the Issuer. Any entity that is a “banking entity” as defined under the Volcker Rule and is considering an investment in “ownership interests” of the Issuer should consult its own legal advisors and consider the potential impact of the Volcker Rule in respect of such investment. If investment by “banking entities” in the Refinancing Notes of any Class is prohibited or restricted by the Volcker Rule, this could impair the marketability and liquidity of such Refinancing Notes.",p,p
"In 2018, the five federal agencies responsible for implementing the Volcker Rule approved for issuance a notice of proposed rulemaking which would amend certain aspects of the implementing regulations not relevant to this transaction. As part of that notice, though, the agencies also requested public comment on the need for potential changes to virtually all aspects of the implementing regulations, including those aspects of the regulations relevant to securitizations and their treatment under the Volcker Rule’s covered fund provisions. Two of the agencies – the Office of the Comptroller of the Currency and the Federal Deposit Insurance Corporation – adopted in final form final regulations consistent with the 2018 proposal, and the remaining three agencies are expected to approve the changes shortly. In connection with the adoption of these final regulations, the agencies stated that further proposed amendments may be forthcoming, including modifications to the provisions related to “covered funds”. It is unclear at this time what changes (if any) ultimately will be made to the Volcker Rule’s implementing regulations arising from this public comment process, and whether any such changes will affect the ability of banking entities to acquire and retain any of the Refinancing Notes or to exercise voting rights with respect to the selection or replacement of the Collateral Manager.",p,p
No assurance can be made as to the effect of the Volcker Rule on the ability of certain investors subject thereto to acquire or retain an interest in the Refinancing Notes. Each prospective investor in the Refinancing Notes should independently consider the potential impact of the Volcker Rule in respect of any investment in the Refinancing Notes. Investors should conduct their own analysis to determine whether the Issuer is a “covered fund” for their purposes.,p,p
2.11 Reliance on Rating Agency Ratings,p,uncertain
"The Dodd-Frank Act requires that federal banking agencies amend their regulations to remove reference to or reliance on credit agency ratings, including but not limited to those found in the federal banking agencies’ risk-based capital regulations. New regulations have been proposed but have not yet been fully implemented in all respects. When such regulations are fully implemented, investments in asset-backed securities like the Refinancing Notes by such institutions may result in greater capital charges to financial institutions that own such securities, or otherwise adversely affect the treatment of such securities for regulatory capital purposes. Furthermore, all prospective investors in the Refinancing Notes whose investment activities are subject to legal investment laws and regulations, regulatory capital requirements, or review by regulatory authorities should consult with their own legal, accounting and other advisors in determining whether, and to what extent, the Refinancing Notes will constitute legal investments for them or are subject to investment or other regulatory restrictions, unfavourable accounting treatment, capital charges or reserve requirements.",p,p
2.12 Flip Clauses,p,title
"The validity and enforceability of certain provisions in contractual priorities of payment (such as the Priorities of Payment) which purport to alter the priority in which a particular secured creditor is paid as a result of the occurrence of one or more specified trigger events, including the insolvency of such creditor (“flip clauses”), have been challenged recently in the English and U.S. courts on the basis that the operation of a flip clause as a result of such creditor’s insolvency breaches the “anti-deprivation” principles of English and U.S. insolvency law. This principle prevents a party from agreeing to a provision that deprives its creditors of an asset upon its insolvency.",p,p
"The English Supreme Court has, in Belmont Park Investments Pty Limited v BNY Corporate Trustee Services Limited and Lehman Brothers Special Financing Inc. [2011] UKSC 38, upheld the validity of a flip clause contained in an English-law governed security document, stating that the anti-deprivation principle was not breached by such provisions.",p,p
"In the U.S. courts, the U.S. Bankruptcy Court for the Southern District of New York in Lehman Brothers Special Financing Inc. v. BNY Corporate Trustee Services Limited. (In re Lehman Brothers Holdings Inc.), Adv. Pro. No. 09-1242-JMP (Bankr S.D.N.Y. May 20, 2009) examined a flip clause contained in an indenture related to a swap agreement and held that such a provision, which seeks to modify one creditor’s position in a priority of payments when that creditor files for bankruptcy, is unenforceable under the U.S. Bankruptcy Code. Judge Peck also found that the Code’s safe harbour provisions, which protect certain contractual rights under swap agreements, did not apply to the flip clause because the flip clause provisions were contained in the indenture, and not in the swap agreement itself. Judge Peck acknowledged that this has resulted in the U.S. courts coming to a decision “directly at odds with the judgement of the English Courts”. While BNY Corporate Trustee Services Ltd filed a motion for and was granted leave to appeal with the U.S. Bankruptcy Court, the case was settled before the appeal was heard.",p,p
"On 28 June 2016, the U.S. Bankruptcy Court issued a decision in Lehman Brothers Special Financing Inc. v. Bank of America National Association, et al. Case No. 10-3547 (In re Lehman Brothers Holdings Inc.), Chapter 11 Case No. 10-03547 (Bankr S.D.N.Y. June 208, 2016). In this decision, the court held that not all priority of payment provisions would be unenforceable ipso facto clauses under the U.S. Bankruptcy Code. Instead, the court identified two materially distinct approaches to such provisions. Where a counterparty’s automatic right to payment priority ahead of the noteholders is “flipped” or modified upon, for example, such counterparty’s default under the swap document, the court confirmed that such priority provisions were unenforceable ipso facto clauses. Conversely, the court held that priority provisions where no right of priority is established until after a termination event under the swap documents has occurred were not ipso facto clauses, and, therefore, fully enforceable. Moreover, even where the provisions at issue were ipso facto clauses, the Court found that they were nonetheless enforceable under the Code’s safe harbour provisions. Specifically, the Court concluded that priority of distribution was a necessary part of liquidation of a swap agreement, which the safe harbour provisions expressly protect. The Court effectively limited the analysis in the BNY Case to instances where the flip provisions are only in an indenture, and do not constitute part of the swap agreement. This judgment highlights the difference in approach taken between U.S. and English law on this subject, although it significantly reduces the practical differences in outcome. Lehman filed a notice of appeal with regards to this decision on 6 February 2017. In addition, there remain several actions in the U.S. commenced by debtors of Lehman Brothers concerning the enforceability of flip clauses and this is likely to be an area of continued judicial focus particularly in respect of multi-jurisdictional insolvencies.",p,p
"The flip clause examined in the Belmont case is similar in substance to the relevant provisions in the Priorities of Payment, however the context and manner of subordination which may be applied to a Hedge Counterparty in accordance with such provisions will not be identical; and the judgments in Belmont and subsequent litigation in which the same rule has been applied have noted that English law questions relating to the anti-deprivation principle will be determined on the basis of the particular terms at hand and their commercial context. As such, it is not necessarily settled that the particular flip clauses contained in the Priorities of Payment would certainly be enforceable as a matter of English law, in the case of insolvency of a Hedge Counterparty.",p,p
"Moreover, if the Priorities of Payment are the subject of litigation in any jurisdiction outside England and Wales, in particular in the United States of America, and such litigation results in a conflicting judgment in respect of the binding nature of the Priorities of Payment, it is possible that termination payments due to the Hedge Counterparties would not be subordinated as envisaged by the Priority of Payments and as a result, the Issuer’s ability to repay the Noteholders in full may be adversely affected. There is a particular risk of such conflicting judgments where a Hedge Counterparty is the subject of bankruptcy or insolvency proceedings outside England and Wales.",p,p
2.13 LIBOR and EURIBOR Reform,p,uncertain
"The London Interbank Offered Rate (“LIBOR”) has been reformed, with developments including:",p,p
(a) the activities of administering a specified benchmark and of providing information in relation to a specified benchmark becoming regulated activities in the UK (LIBOR has been a specified benchmark since April 2013);,p,p
(b) ICE Benchmark Administration Limited becoming the LIBOR administrator in place of the British Bankers’ Association in February 2014;,p,uncertain
(c) a reduction in the number of currencies and tenors for which LIBOR is calculated; and,p,uncertain
(d) the introduction of a LIBOR code of conduct for contributing banks.,p,uncertain
ICE Benchmark Administration Limited intends to make further reforms to the submission methodology for LIBOR panel banks.,p,uncertain
"In a speech on 27 July 2017, Andrew Bailey, the Chief Executive of the UK Financial Conduct Authority (“FCA”), announced the FCA’s intention to cease sustaining LIBOR from the end of 2021.",p,p
"The FCA has statutory powers to compel panel banks to contribute to LIBOR where necessary. The FCA has decided not to ask, or to require, that panel banks continue to submit contributions to LIBOR beyond the end of 2021. The FCA has indicated that the current panel banks will voluntarily sustain LIBOR until the end of 2021. The FCA’s intention is that after 2021, it will no longer be necessary for the FCA to persuade, or to compel, banks to submit to LIBOR. The FCA does not intend to sustain LIBOR through using its influence or legal powers beyond that date.",p,p
"It is possible that the LIBOR administrator, ICE Benchmark Administration Limited, and the panel banks could continue to produce LIBOR on the current basis after 2021, if they are willing and able to do so. However, the survival of LIBOR in its current form, or at all, is not guaranteed after 2021.",p,p
"If LIBOR does not survive in its current form or at all, this could adversely affect the value of, and amounts payable under, any Collateral Obligations which pay interest calculated with reference to LIBOR and therefore reduce amounts which may be available to the Issuer to pay Noteholders. Furthermore, the uncertainty as to whether LIBOR will survive in its current form or at all may lead to adverse market conditions, which may have an adverse effect on the amounts available to the Issuer to pay to Noteholders.",p,p
"The Euro Interbank Offered Rate (for the purposes of this risk factor, “EURIBOR”), together with LIBOR, and other so-called “benchmarks” are the subject of reform measures by a number of international authorities and other bodies.",p,uncertain
"In the EU, in September 2013, the European Commission published a proposal for a regulation (the “Benchmarks Regulation”) on indices used as benchmarks in financial instruments and financial contracts. The Benchmarks Regulation was published in the Official Journal of the EU on 29 June 2016 and entered into force on 30 June 2016. The application date for the majority of its provisions was 1 January 2018. It is directly applicable law across the EU",p,p
"The Benchmarks Regulation applies principally to “administrators” and also, in some respects, to “contributors” and certain “users” of “benchmarks”, and will, among other things, (i) require benchmark administrators to be authorised (or, if non-EU-based, to be subject to an equivalent regulatory regime) and make significant changes to the way in which benchmarks falling within scope of the Benchmarks Regulation are governed (including reforms of governance and control arrangements, obligations in relation to input data, certain transparency and record-keeping requirements and detailed codes of conduct for contributors) and (ii) prevent certain uses of “benchmarks” provided by unauthorised administrators by supervised entities in the EU. The scope of the Benchmarks Regulation is wide and, in addition to so-called “critical benchmark” indices, could also potentially apply to many interest rate and foreign exchange rate indices, equity indices and other indices (including “proprietary” indices or strategies) where used to determine the amount payable under or the value or performance of certain financial instruments traded on a trading venue, financial contracts and investment funds. EURIBOR and LIBOR have been designated “critical benchmarks” for the purposes of the Benchmarks Regulation, by",p,p
"way of European Commission Implementing Regulations published on 12 August 2016 and 28 December 2017, respectively.",p,uncertain
"Benchmarks such as EURIBOR or LIBOR may be discontinued if they do not comply with the requirements of the Benchmarks Regulation, or if the administrator of the benchmark either fails to apply for authorisation or is refused authorisation by its home regulator.",p,p
Potential effects of the Benchmarks Regulation include (among other things):,p,uncertain
"(a) an index which is a “benchmark” could not be used by a supervised entity in certain ways if its administrator does not obtain authorisation or, if based in a non-EU jurisdiction, the administrator is not otherwise recognised as equivalent; and",p,p
"(b) the methodology or other terms of the “benchmark” could be changed in order to comply with the terms of the Benchmarks Regulation, and such changes could (among other things) have the effect of reducing or increasing the rate or level or affecting the volatility of the published rate or level of the benchmark.",p,p
Investors should be aware that:,p,title
"(a) any of the international, national or other measures or proposals for reform, or general increased regulatory scrutiny of “benchmarks” could have a material adverse effect on the costs and risks of administering or otherwise participating in the setting of a “benchmark” and complying with any such regulations or requirements. Such factors may have the effect of discouraging market participants from continuing to administer or participate in certain “benchmarks”, trigger changes in the rules or methodologies used in certain “benchmarks” or lead to the disappearance of certain “benchmarks”;",p,p
"(b) any of these changes or any other changes could affect the level of the published rate, including to cause it to be lower and/or more volatile than it would otherwise be;",p,p
(c) if the applicable rate of interest on any Collateral Obligation is calculated with reference to a benchmark (or currency or tenor) which is discontinued:,p,uncertain
"(i) such rate of interest will then be determined by the provisions of the affected Collateral Obligation, which may include determination by the relevant calculation agent in its discretion; and",p,uncertain
"(ii) there may be a mismatch between the replacement rate of interest applicable to the affected Collateral Obligation and the replacement rate of interest the Issuer must pay under any applicable Hedge Agreement. This could lead to the Issuer receiving amounts from affected Collateral Obligations which are insufficient to make the due payment under the Hedge Agreement, and potential termination of the Hedge Agreement;",p,p
"(d) if any of the relevant EURIBOR benchmarks referenced in Condition 6 (Interest) is discontinued, interest on the Rated Notes will be calculated under Condition 6(e) (Interest on the Rated Notes). In general, fallback mechanisms which may govern the determination of interest rates where a benchmark rate is not available (such as those described in paragraph (c) immediately above) are not suitable for long term use. Accordingly, in the event a benchmark rate is permanently discontinued, it may be desirable to amend the applicable interest rate provisions in the affected Collateral Obligation, Hedge Agreement or the Notes. Investors should note that the Issuer may, in certain circumstances, amend the Transaction Documents to modify or amend the reference rate in respect of the Notes without the consent of Noteholders, provided that the Controlling Class and the Subordinated Noteholders have consented within the timescale provided in Condition 14(c) (Modification and Waiver), in each case, acting by way of Ordinary Resolution. See Condition 14(c) (Modification and Waiver); and",p,p
(e) the administrator of a relevant benchmark will not have any involvement in the Collateral Obligations or the Notes and may take any actions in respect of such benchmark without regard to the effect of such actions on the Collateral Obligations or the Rated Notes.,p,uncertain
2.14 Financial Transaction Tax – (“FTT”),p,uncertain
"In February 2013, the European Commission published a proposal (the “Commission Proposal”) for a Council Directive implementing enhanced cooperation for a financial transaction tax (“FTT”) requested by Austria, Belgium, Estonia, France, Germany, Greece, Italy, Portugal, Slovakia, Slovenia and Spain (together, other than Estonia, the “Participating Member States”). However, on 16 March 2016, Estonia completed the formalities required to cease participation in the enhanced cooperation on FTT.",p,p
"Under the Commission Proposal, the proposed FTT would apply to certain dealings in the Notes where at least one party is a financial institution, and at least one party is established in a Participating Member State or the financial instrument in which the parties are dealing is issued in a Participating Member State. The FTT may apply to both transaction parties where one of these circumstances applies. The FTT may also apply to dealings in the Collateral to the extent the Collateral constitutes financial instruments within its scope, such as bonds. In such circumstances, it is not possible to predict with certainty what effect the proposed FTT might have on the business of the Issuer, there will be no gross-up by any party to the transaction and amounts due to Noteholders may be adversely affected.",p,p
"Certain aspects of the Commission Proposal are controversial and, while the Commission Proposal initially identified the date of introduction of the FTT across the Participating Member States as being 1 January 2014, this anticipated introduction date has been extended on several occasions due to disagreement among the Participating Member States regarding a number of key issues concerning the scope and application of the FTT. Accordingly, the date of implementation of the FTT remains uncertain.",p,p
Additional Member States may also decide to participate in the FTT. Prospective holders of the Refinancing Notes are advised to seek their own professional advice in relation to any FTT and its potential impact on their dealings in the Refinancing Notes before investing.,p,p
"2.15 Anti-Money Laundering, Anti-Terrorism, Anti-Corruption, Bribery and Similar Laws May Require Certain Actions or Disclosures",p,uncertain
"Many jurisdictions have adopted wide-ranging anti-money laundering, economic and trade sanctions, and anti-corruption and anti-bribery laws, and regulations (collectively, the “AML Requirements”). Any of the Issuer, the Sole Arranger, the Initial Purchaser, the Collateral Manager, the Trustee or the Agents could be requested or required to obtain certain assurances from prospective investors intending to purchase Refinancing Notes and to retain such information or to disclose information pertaining to them to governmental, regulatory or other authorities or to financial intermediaries or engage in due diligence or take other related actions in the future. It is expected that the corporate services provider who is providing managing directors to the Issuer, the Agents, the Sole Arranger, the Initial Purchaser, the Collateral Manager and the Trustee will comply with AML Requirements to which they are or may become subject and to interpret such AML Requirements broadly in favour of disclosure. In addition, it is expected that each of the Issuer, the Agents, the Initial Purchaser, the Collateral Manager and the Trustee intends to comply with applicable anti-money laundering and anti-terrorism, economic and trade sanctions, and anti-corruption or anti-bribery laws, and regulations of the United States and other countries, and will disclose any information required or requested by authorities in connection therewith. A Noteholder may also be obliged to provide information they may have previously identified or regarded as confidential to satisfy the Issuer AML Requirements.",p,p
2.16 CRA,p,title
CRA Regulation in Europe,p,title
,p,p
"Regulation (EU) 462/2013 of the European Parliament and of the European Council amending Regulation EC 1060/2009 on credit rating agencies (“CRA3”) came into force on 20 June 2013. Article 8(c) of CRA3 has introduced a requirement that where an issuer or a related third party intends to solicit a credit rating of structured finance instruments, it shall obtain two independent ratings for such instruments. Article 8(d) of CRA3 has introduced a requirement that where an issuer or a related third party intends to appoint at least two credit rating agencies to rate the same instrument, the issuer or a related third party shall consider appointing at least one rating agency having less than a 10 per cent. market share among agencies capable of rating that instrument. The Issuer intends to have two rating agencies appointed, but does not make any representation as to market share of either agency, and any consequences for the Issuer, related third parties and investors if an agency does not have a less than 10",p,p
per cent. market share are not specified. Investors should consult their legal advisors as to the applicability of CRA3 and any consequence of non-compliance in respect of their investment in the Refinancing Notes.,p,uncertain
2.17 Action Plan on Base Erosion and Profit Shifting,p,uncertain
"On 5 October 2015, the Organisation for Economic Co-operation and Development (“OECD”) published final reports, analyses and sets of recommendations for all of the fifteen actions it identified as part of its Action Plan on Base Erosion and Profit Shifting (“BEPS”), which G20 finance ministers then endorsed during a meeting on 8 October 2015 in Lima, Peru (the “Final Report”). The Final Report was endorsed by G20 Leaders during their annual summit on 15-16 November 2015 in Antalya, Turkey.",p,p
