line,tag,pred
"(b) 27 August 2014 (or, if such day is not a Business Day, the next following Business Day).",p,"{'Title': 0.0014047245495021343, 'Paragraph': 0.9985952973365784}"
"“Effective Date Determination Requirements” means, as at the Effective Date, each of the Portfolio Profile Tests, the Collateral Quality Tests and the Coverage Tests (save for the Interest Coverage Tests) being satisfied on such date, and the Issuer having acquired or having entered into binding commitments to acquire Collateral Debt Obligations the Aggregate Principal Balance of which equals or exceeds the Target Par Amount by such date (provided that, for the purposes of determining the Aggregate Principal Balance as provided above, any repayments or prepayments of any Collateral Debt Obligations subsequent to the Issue Date shall be disregarded and the Principal Balance of a Collateral Debt Obligation which is a Defaulted Obligation will be the lower of its Moody’s Collateral Value and its S&P Collateral Value).",p,"{'Title': 0.0005334120942279696, 'Paragraph': 0.999466598033905}"
“Effective Date Rating Event” means:,p,"{'Title': 0.0017023535910993814, 'Paragraph': 0.9982976317405701}"
(a) the Effective Date Determination Requirements not having been satisfied as at the Effective Date (unless Rating Agency Confirmation is received in respect of such failure to satisfy any of the Effective Date Determination Requirements) and either:,p,"{'Title': 0.0025035978760570288, 'Paragraph': 0.9974964261054993}"
(i) the failure by the Investment Manager (acting on behalf of the Issuer) to present a Rating Confirmation Plan to the Rating Agency; or,p,"{'Title': 0.0004586853028740734, 'Paragraph': 0.9995414018630981}"
(ii) the Investment Manager (acting on behalf of the Issuer) does present a Rating Confirmation Plan to the Rating Agencies but Rating Agency Confirmation is not received for the Rating Confirmation Plan; or,p,"{'Title': 0.0019145291298627853, 'Paragraph': 0.9980854988098145}"
"(b) Rating Agency Confirmation from S&P not being received following the Effective Date,",p,"{'Title': 0.000374574534362182, 'Paragraph': 0.9996254444122314}"
provided that any downgrade or withdrawal of any of the Initial Ratings of the Notes which is not directly related to a request for confirmation thereof or which occurs after confirmation thereof by the Rating Agencies shall not constitute an Effective Date Rating Event.,p,"{'Title': 0.0013402719050645828, 'Paragraph': 0.9986597299575806}"
“Effective Date Report” has the meaning given to it in the Investment Management and Collateral Administration Agreement.,p,"{'Title': 0.0024191790726035833, 'Paragraph': 0.9975807666778564}"
"“Eligibility Criteria” means the Eligibility Criteria specified in the Investment Management and Collateral Administration Agreement which are required to be satisfied in respect of each Collateral Debt Obligation acquired by the Investment Manager (on behalf of the Issuer) at the time of entering into a binding commitment to acquire such obligation and in the case of Issue Date Collateral Debt Obligations, the Issue Date.",p,"{'Title': 0.004081526305526495, 'Paragraph': 0.9959184527397156}"
“Eligible Bond Index” means Markit iBoxx EUR High Yield Index or any other index subject to Rating Agency Confirmation.,p,"{'Title': 0.0018028599442914128, 'Paragraph': 0.9981971383094788}"
"“Eligible Investments” means any investment denominated in Euro that is one or more of the following obligations or securities (other than obligations or securities which are zero coupon obligations or securities), including, without limitation, any Eligible Investments for which the Agents, the Trustee or the Investment Manager or an Affiliate of any of them provides services:",p,"{'Title': 0.0010117413476109505, 'Paragraph': 0.9989882111549377}"
"(a) direct obligations of, and obligations the timely payment of principal of and interest under which is fully and expressly guaranteed by, a Qualifying Country or any agency or instrumentality of a Qualifying Country, the obligations of which are fully and expressly guaranteed by a Qualifying Country (in each case, such guarantee satisfying the current S&P guarantee criteria) in each case satisfying the Eligible Investments Minimum Rating (but excluding (i) “General Services Administration” participation certificates; (ii) “U.S. Maritime Administration guaranteed Title XI financings”; (iii) “Financing Corp. debt obligations”; (iv) “Farmers Home Administration Certificates of Beneficial Ownership”; and (v) “Washington Metropolitan Area Transit Authority guaranteed transit bonds”);",p,"{'Title': 0.000898903701454401, 'Paragraph': 0.9991011619567871}"
"(b) demand and time deposits in, certificates of deposit of and bankers’ acceptances issued by any depository institution (including the Account Bank) or trust company incorporated under the laws of a Qualifying Country with, in each case, a maturity of no more than ninety days or, during a Frequency Switch Period, one hundred and eighty days and subject to supervision and examination by governmental banking authorities so long as the commercial paper and/or the debt obligations of such depository institution or trust company (or, in the case of the principal depository institution in a holding company system, the commercial paper or debt obligations of such holding company) and such depository institution or trust company at the time of such investment or contractual commitment have a rating of not less than the applicable Eligible Investment Minimum Rating;",p,"{'Title': 0.0011540018022060394, 'Paragraph': 0.9988459348678589}"
"(c) subject to receipt of Rating Agency Confirmation related thereto, unleveraged repurchase obligations with respect to:",p,"{'Title': 0.0005073572392575443, 'Paragraph': 0.9994926452636719}"
(i) any obligation described in paragraph (a) above; or,p,"{'Title': 0.000758747395593673, 'Paragraph': 0.9992412328720093}"
"(ii) any other security issued or guaranteed by an agency or instrumentality of a Qualifying Country, in either case entered into with a depository institution or trust company (acting as principal) described in paragraph (b) above or entered into with a corporation (acting as principal) whose debt obligations are rated not less than the applicable Eligible Investments Minimum Rating at the time of such investment;",p,"{'Title': 0.000862371118273586, 'Paragraph': 0.9991376399993896}"
(d) securities bearing interest or sold at a discount to the face amount thereof issued by any corporation incorporated under the laws of a Qualifying Country that have a credit rating of not,p,"{'Title': 0.00043494111741892993, 'Paragraph': 0.999565064907074}"
less than the Eligible Investments Minimum Rating at the time of such investment or contractual commitment providing for such investment;,p,"{'Title': 0.0007435402367264032, 'Paragraph': 0.999256432056427}"
"(e) commercial paper or other short-term obligations having, at the time of such investment, a credit rating of not less than the applicable Eligible Investments Minimum Rating and that either are bearing interest or are sold at a discount to the face amount thereof and have a maturity of not more than ninety-two days or, during a Frequency Switch Period, one hundred and eighty-three days from their date of issuance;",p,"{'Title': 0.0004820660687983036, 'Paragraph': 0.9995179176330566}"
(f) any other investment similar to those described in paragraphs (a) to (e) (inclusive) above:,p,"{'Title': 0.0011928140884265304, 'Paragraph': 0.9988071918487549}"
(i) in respect of which Rating Agency Confirmation has been received as to its inclusion in the Portfolio as an Eligible Investment;,p,"{'Title': 0.0033847996965050697, 'Paragraph': 0.9966152310371399}"
"(ii) which has, in the case of an investment with a maturity of longer than ninety-one calendar days, a long-term credit rating not less than the applicable Eligible Investments Minimum Rating; and",p,"{'Title': 0.002075059339404106, 'Paragraph': 0.9979249238967896}"
"(iii) is an “eligible asset” under Rule 3a-7 of the Investment Company Act (so long as the Trading Requirements are applicable),",p,"{'Title': 0.0006132050184533, 'Paragraph': 0.9993867874145508}"
"and, in each case, such instrument or investment provides for payment of a pre-determined fixed amount of principal on maturity that is not subject to change and either:",p,"{'Title': 0.0007264481391757727, 'Paragraph': 0.9992735981941223}"
(a) has a Collateral Debt Obligation Stated Maturity (giving effect to any applicable grace period) no later than the Business Day immediately preceding the next following Payment Date; or,p,"{'Title': 0.00049772416241467, 'Paragraph': 0.9995023012161255}"
"(b) is capable of being liquidated on demand without penalty and having a remaining maturity of less than three hundred and sixty-six calendar days,",p,"{'Title': 0.0003236302000004798, 'Paragraph': 0.9996763467788696}"
"provided, however, that Eligible Investments shall not include any mortgage backed security, interest only security, security subject to withholding or similar taxes, security rated with an “f”, “r”, “(sf)”or “t” subscript assigned by S&P nor shall they include such securities with such other qualifying subscript published and assigned by S&P from time to time as may be applicable, security purchased at a price in excess of 100 per cent. of par, security whose repayment is subject to substantial non-credit related risk (as determined by the Investment Manager in its discretion) or any Dutch Ineligible Securities.",p,"{'Title': 0.0005934830405749381, 'Paragraph': 0.9994065761566162}"
“Eligible Investments Minimum Rating” means:,p,"{'Title': 0.0015509583754464984, 'Paragraph': 0.9984489679336548}"
(a) for so long as any Notes rated by S&P are Outstanding:,p,"{'Title': 0.00040655990596860647, 'Paragraph': 0.9995934367179871}"
(i) in the case of Eligible Investments with a maturity of more than sixty calendar days:,p,"{'Title': 0.002009141957387328, 'Paragraph': 0.9979908466339111}"
(A) a long-term issuer credit rating of at least “AA-” from S&P; or,p,"{'Title': 0.0004568861040752381, 'Paragraph': 0.9995431900024414}"
(B) a short-term issuer credit rating of “A-1+” from S&P; or,p,"{'Title': 0.0004810914979316294, 'Paragraph': 0.999518871307373}"
(ii) a short term issuer credit rating of at least “A-1” from S&P in the case of Eligible Investments with a maturity of sixty calendar days or less; and,p,"{'Title': 0.0012787445448338985, 'Paragraph': 0.998721182346344}"
(b) for so long any Notes rated by Moody’s are Outstanding:,p,"{'Title': 0.00045661311014555395, 'Paragraph': 0.9995433688163757}"
"(i) where such commercial paper or debt obligations do not have a short-term senior unsecured debt or issuer (as applicable) credit rating from Moody’s, a long-term senior unsecured debt or issuer (as applicable) credit rating of “Aaa” from Moody’s; or",p,"{'Title': 0.0004501827643252909, 'Paragraph': 0.9995498061180115}"
"(ii) where such commercial paper or debt obligations have a short-term senior unsecured debt or issuer (as applicable) credit rating, such short-term rating is “P-1” from Moody’s and the long-term senior unsecured debt or issuer (as applicable) credit rating is at least “A1” from Moody’s.",p,"{'Title': 0.0006343857385218143, 'Paragraph': 0.9993656277656555}"
“Eligible Loan Index” means the Credit Suisse Western European Leveraged Loan Index or any other index subject to Rating Agency Confirmation.,p,"{'Title': 0.0011432404862716794, 'Paragraph': 0.998856782913208}"
"“EMIR” means the European Market Infrastructure Regulation (Regulation (EU) No 648/2012) as the same may be amended, varied or substituted from time to time, including any implementing and/or delegated regulation, technical standards and guidance related thereto.",p,"{'Title': 0.0004591752076521516, 'Paragraph': 0.9995408058166504}"
"“ERISA” means the Employee Retirement Income Security Act of 1974, as amended.",p,"{'Title': 0.0010274798842146993, 'Paragraph': 0.9989725351333618}"
“EURIBOR” means the rate as determined in accordance with Condition 6(e) (Interest on the Floating Rate Notes):,p,"{'Title': 0.0013196133077144623, 'Paragraph': 0.9986804127693176}"
"(a) in the case of the initial Accrual Period, determined pursuant to straight line interpolation of the rates applicable to six-month and nine-month Euro deposits;",p,"{'Title': 0.0006833333754912019, 'Paragraph': 0.9993166923522949}"
"(b) during a Frequency Switch Period (commencing from the Interest Determination Date immediately prior to a Frequency Switch Period if a Frequency Switch Period will commence during the following Accrual Period, or if at the time of the Interest Determinaton Date immediately prior to a Frequency Switch Period it was not known that a Frequency Switch Period would commence during the following Accrual Period, commencing from the Interest Determination Date immediately after the Frequency Switch Period begins), as applicable to six- month Euro deposits; and",p,"{'Title': 0.0004246208118274808, 'Paragraph': 0.9995754361152649}"
"(c) at all other times, as applicable to three-month Euro deposits.",p,"{'Title': 0.0003149299882352352, 'Paragraph': 0.9996850490570068}"
"“Euro”, “Euros”, “euro” and “€” means the lawful currency of the member states of the European Union that have adopted and retain the single currency in accordance with the Treaty establishing the European Community, as amended from time to time; provided that if any member state or states ceases to have such single currency as its lawful currency (such member state(s) being the “Exiting State(s)”), the euro shall, for the avoidance of doubt, mean for all purposes the single currency adopted and retained as the lawful currency of the remaining member states and shall not include any successor currency introduced by the Exiting State(s).",p,"{'Title': 0.0006836665561422706, 'Paragraph': 0.9993163347244263}"
"“Euroclear” means Euroclear Bank SA/NV, as operator of the Euroclear system.",p,"{'Title': 0.0007199798710644245, 'Paragraph': 0.9992800354957581}"
"“Euroclear Security Agreement” means a Euroclear security agreement dated on or about the Issue Date between the Issuer, the Trustee and the Custodian.",p,"{'Title': 0.0004003900394309312, 'Paragraph': 0.9995996356010437}"
"“Euro zone” means the region comprised of member states of the European Union that have adopted the single currency in accordance with the Treaty establishing the European Community, as amended.",p,"{'Title': 0.0020432760939002037, 'Paragraph': 0.9979567527770996}"
“Event of Default” means each of the events defined as such in Condition 10(a) (Events of Default).,p,"{'Title': 0.0005322916549630463, 'Paragraph': 0.999467670917511}"
"“Excess CCC/Caa Adjustment Amount” means, as of any date of determination, an amount equal to the excess, if any, of:",p,"{'Title': 0.0006970502436161041, 'Paragraph': 0.9993029832839966}"
(a) the Aggregate Principal Balance of all Collateral Debt Obligations included in the CCC/Caa Excess; over,p,"{'Title': 0.0047027491964399815, 'Paragraph': 0.9952972531318665}"
"(b) for each Collateral Debt Obligation included in the CCC/Caa Excess, the product of:",p,"{'Title': 0.0043147108517587185, 'Paragraph': 0.995685338973999}"
(i) the Market Value; and,p,"{'Title': 0.0013954855967313051, 'Paragraph': 0.9986044764518738}"
"(ii) the Principal Balance,",p,"{'Title': 0.0008273898274637759, 'Paragraph': 0.9991726279258728}"
in each case of such Collateral Debt Obligation.,p,"{'Title': 0.0008238872396759689, 'Paragraph': 0.9991760849952698}"
"“Exchange Act” means the United States Exchange Act of 1934, as amended.",p,"{'Title': 0.0007947717094793916, 'Paragraph': 0.9992052912712097}"
“Exchanged Equity Security” means an equity security which is not a Collateral Enhancement Obligation or a Dutch Ineligible Security and which is delivered to the Issuer upon acceptance of an Offer in respect of a Defaulted Obligation or received by the Issuer as a result of restructuring of the terms in effect as of the later of (a) the Issue Date and (b) the date of issuance of the relevant Collateral Debt Obligation.,p,"{'Title': 0.0010602802503854036, 'Paragraph': 0.9989396929740906}"
“Expense Reserve Account” means an interest bearing account in the name of the Issuer so entitled and held by the Account Bank.,p,"{'Title': 0.002543171402066946, 'Paragraph': 0.9974568486213684}"
"“Extraordinary Resolution” means an extraordinary resolution as described in Condition 14 (Meetings of Noteholders, Modification, Waiver and Substitution) and as further described in, and as defined in, the Trust Deed.",p,"{'Title': 0.0006659453501924872, 'Paragraph': 0.9993340373039246}"
“FATCA” means:,p,"{'Title': 0.0017687531653791666, 'Paragraph': 0.9982312321662903}"
(a) sections 1471 to 1474 of the Code or any associated regulations or other official guidance;,p,"{'Title': 0.00045285187661647797, 'Paragraph': 0.9995470643043518}"
"(b) any treaty, law, regulation or other official guidance enacted in any other jurisdiction, or relating to an intergovernmental agreement between the U.S. and any other jurisdiction, which (in either case) facilitates the implementation of paragraph (a) above; or",p,"{'Title': 0.0019296720856800675, 'Paragraph': 0.9980702996253967}"
"(c) any agreement pursuant to the implementation of paragraphs (a) or (b) above with the IRS, the",p,"{'Title': 0.0005536053795367479, 'Paragraph': 0.9994463324546814}"
U.S. government or any governmental or taxation authority in any other jurisdiction.,p,"{'Title': 0.002697985852137208, 'Paragraph': 0.9973019361495972}"
"“First-Lien Last-Out Loan” means a Secured Senior Loan that, prior to a default with respect such loan, is entitled to receive payments pari passu with other Secured Senior Loans of the same Obligor, but following a default becomes fully subordinated to other Secured Senior Loans of the same Obligor and is not entitled to any payments until such other Secured Senior Loans are paid in full.",p,"{'Title': 0.0010927011026069522, 'Paragraph': 0.9989073276519775}"
“Fixed Rate Collateral Debt Obligation” means any Collateral Debt Obligation that bears a fixed rate of interest.,p,"{'Title': 0.0007799976738169789, 'Paragraph': 0.9992200136184692}"
“Floating Rate Collateral Debt Obligation” means any Collateral Debt Obligation that bears a floating rate of interest.,p,"{'Title': 0.0007637194939889014, 'Paragraph': 0.9992363452911377}"
"“Floating Rate Notes” means the Class A Notes, the Class B Notes, the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes.",p,"{'Title': 0.0012331524631008506, 'Paragraph': 0.9987668991088867}"
“Floating Rate of Interest” has the meaning given thereto in Condition 6(e)(i) (Floating Rate of Interest).,p,"{'Title': 0.0009316971991211176, 'Paragraph': 0.9990683197975159}"
"“Form Approved Asset Swap” means an Asset Swap Transaction, the documentation for and structure of which conforms (save for the amount and timing of periodic payments, the name and financial aspects of the related Collateral Debt Obligation, the notional amount, the effective date, the termination date and other related and/or immaterial changes) to a form approved by the Rating Agencies from time to time provided that such approval shall be deemed to have been so received in respect of any such form approved by S&P and reviewed by Moody’s prior to the Issue Date unless otherwise notified to the Investment Manager (acting on behalf of the Issuer) by one or both Rating Agencies prior to entering into a new Asset Swap Transaction.",p,"{'Title': 0.001666537020355463, 'Paragraph': 0.9983335137367249}"
“Form Approved Hedge Agreement” means either a Form Approved Asset Swap or a Form Approved Interest Rate Hedge.,p,"{'Title': 0.0011666328646242619, 'Paragraph': 0.9988333582878113}"
"“Form Approved Interest Rate Hedge” means an Interest Rate Hedge Transaction, the documentation for and structure of which conforms (save for the amount and timing of periodic payments, the applicable floating rate index, the notional amount, the effective date, the termination date and other related and/or immaterial changes) to a form approved by the Rating Agencies from time to time provided that such approval shall be deemed to have been so received in respect of any such form approved by S&P and reviewed by Moody’s prior to the Issue Date unless otherwise notified to the Investment Manager (acting on behalf of the Issuer) by one or both Rating Agencies prior to entering into a new Interest Rate Hedge Transaction.",p,"{'Title': 0.0016072875587269664, 'Paragraph': 0.998392641544342}"
"“Foundation” means Stichting Jubilee CLO 2014-XI, a foundation (stichting) established under the laws of The Netherlands.",p,"{'Title': 0.0006538548041135073, 'Paragraph': 0.9993460774421692}"
“Frequency Switch Period” means any period from (and including) the earlier of:,p,"{'Title': 0.0007098570931702852, 'Paragraph': 0.9992901086807251}"
(a) the Liquidity Facility Commitment Period End Date; and,p,"{'Title': 0.0019291990902274847, 'Paragraph': 0.9980707764625549}"
"(b) the Liquidity Facility Termination Date,",p,"{'Title': 0.0006246768753044307, 'Paragraph': 0.9993754029273987}"
"to the date on which no Rated Notes are Outstanding, provided no Replacement Liquidity Facility is in place immediately prior to or at the commencement of such period.",p,"{'Title': 0.0006070298841223121, 'Paragraph': 0.9993929862976074}"
"“Funded Amount” means, with respect to any Revolving Obligation or Delayed Drawdown Collateral Debt Obligation at any time, the aggregate principal amount of advances or other extensions of credit to the extent funded thereunder by the Issuer that are outstanding at such time.",p,"{'Title': 0.0006143396021798253, 'Paragraph': 0.9993855953216553}"
“Global Exchange Market” means the Global Exchange Market of the Irish Stock Exchange.,p,"{'Title': 0.0023201939184218645, 'Paragraph': 0.9976798892021179}"
"“Hedge Agreement” means any Interest Rate Hedge Agreement or any Asset Swap Agreement, as applicable.",p,"{'Title': 0.0009079593000933528, 'Paragraph': 0.9990921020507812}"
“Hedge Agreement Eligibility Criteria” has the meaning given to it in the Investment Management and Collateral Administration Agreement.,p,"{'Title': 0.0023354659788310528, 'Paragraph': 0.9976645708084106}"
"“Hedge Counterparty” means any Interest Rate Hedge Counterparty or Asset Swap Counterparty, as applicable.",p,"{'Title': 0.0008309270488098264, 'Paragraph': 0.999169111251831}"
"“Hedge Replacement Payment” means any Interest Rate Hedge Replacement Payment or Asset Swap Replacement Payment, as applicable.",p,"{'Title': 0.0007880334160290658, 'Paragraph': 0.9992119073867798}"
"“Hedge Replacement Receipt” means any Interest Rate Hedge Replacement Receipt or Asset Swap Replacement Receipt, as applicable.",p,"{'Title': 0.0007535470649600029, 'Paragraph': 0.9992464780807495}"
"“Hedge Termination Account” means the interest bearing account (or accounts) of the Issuer with the Account Bank into which Hedge Termination Receipts and Hedge Replacement Receipts shall be paid, which account (or accounts) shall be maintained in each relevant currency in relation to the Asset Swap Transactions.",p,"{'Title': 0.0016388773219659925, 'Paragraph': 0.9983611702919006}"
"“Hedge Termination Payment” means any Interest Rate Hedge Termination Payment or Asset Swap Termination Payment, as applicable.",p,"{'Title': 0.0007710724021308124, 'Paragraph': 0.9992289543151855}"
"“Hedge Termination Receipt” means any Interest Rate Hedge Termination Receipt or Asset Swap Termination Receipt, as applicable.",p,"{'Title': 0.0007391322287730873, 'Paragraph': 0.9992608428001404}"
"“Hedge Transaction” means any Interest Rate Hedge Transaction or Asset Swap Transaction, as applicable, and “Hedge Transactions” means any of them.",p,"{'Title': 0.0007706849137321115, 'Paragraph': 0.9992293119430542}"
"“High Yield Bond” means a debt security which, on acquisition by the Issuer, is either rated below investment grade by at least one internationally recognised credit rating agency (provided that, if such debt security is, at any time following acquisition by the Issuer, no longer rated by at least one internationally recognised credit rating agency as below investment grade it will not, as a result of such change in rating, fall outside this definition) or which is a high yielding debt security, in each case as determined by the Investment Manager, excluding any debt security which is secured directly on, or represents the ownership of, a pool of consumer receivables, auto loans, auto leases, equipment leases, home or commercial mortgages, corporate debt or sovereign debt obligations or similar assets, including, without limitation, collateralised bond obligations, collateralised loan obligations or any similar security and which is not a Secured Senior Bond.",p,"{'Title': 0.0006665399414487183, 'Paragraph': 0.9993334412574768}"
"“Incurrence Covenant” means a covenant by any Obligor to comply with one or more financial covenants only upon the occurrence of certain actions of the Obligor, including a debt issuance, dividend payment, share purchase, merger, acquisition or divestiture.",p,"{'Title': 0.00046979173202998936, 'Paragraph': 0.9995301961898804}"
"“Independent Director” means a duly appointed member of the board of Managing Directors who was not, at the time of such appointment, or at any time in the preceding five years:",p,"{'Title': 0.0013793157413601875, 'Paragraph': 0.9986206293106079}"
(a) a direct or indirect legal or beneficial owner of any Secured Party (other than the Managing Directors) or any of its Affiliates (excluding de minimis ownership interests);,p,"{'Title': 0.000737001362722367, 'Paragraph': 0.9992629885673523}"
"(b) a creditor, supplier, employee, officer, director, family member, manager or contractor of any Secured Party (other than the Managing Directors) or its Affiliates; and",p,"{'Title': 0.0006593622383661568, 'Paragraph': 0.9993405938148499}"
"(c) a Person who controls (whether directly, indirectly, or otherwise) any Secured Party (other than the Managing Directors) or its Affiliates, provided that, an employee or a director of TMF Structured Finance Services B.V. or TMF Netherlands B.V. shall be considered an Independent Director.",p,"{'Title': 0.0004285097820684314, 'Paragraph': 0.9995715022087097}"
“Initial Drawdown” means amounts that the Issuer has drawn in accordance with the terms of the Liquidity Facility Agreement for the payment of any shortfall in the amount of Interest Proceeds (and thereafter Principal Proceeds) available to pay Interest Amounts due and payable on any Payment Date in respect of each Class of Rated Notes pursuant to the Priorities of Payment on such Payment Date.,p,"{'Title': 0.002353324554860592, 'Paragraph': 0.9976466298103333}"
"“Initial Investment Period” means the period from, and including, the Issue Date to, but excluding, the Effective Date.",p,"{'Title': 0.0006016024854034185, 'Paragraph': 0.9993983507156372}"
“Initial Purchaser” means Merrill Lynch International.,p,"{'Title': 0.0015913002425804734, 'Paragraph': 0.9984087347984314}"
"“Initial Ratings” means in respect of any Class of Notes and any Rating Agency, the ratings assigned to such Class of Notes by such Rating Agency as at the Issue Date and “Initial Rating” means each such rating.",p,"{'Title': 0.005209088791161776, 'Paragraph': 0.9947909116744995}"
“Interest Account” means an interest bearing account described as such in the name of the Issuer with the Account Bank into which Interest Proceeds are to be paid.,p,"{'Title': 0.0012414827942848206, 'Paragraph': 0.9987585544586182}"
“Interest Amount” has the meaning specified in Condition 6(e) (Interest on the Floating Rate Notes).,p,"{'Title': 0.0009241249063052237, 'Paragraph': 0.9990758895874023}"
"“Interest Coverage Amount” means, on any particular Measurement Date (without double counting), the sum of:",p,"{'Title': 0.0006641744403168559, 'Paragraph': 0.9993358254432678}"
(b) the scheduled interest payments (and any commitment fees due but not yet received in respect of any Revolving Obligations or Delayed Drawdown Collateral Debt Obligations) due but not yet received (in each case regardless of whether the applicable due date has yet occurred) in the Due Period in which such Measurement Date occurs on the Collateral Debt Obligations excluding:,p,"{'Title': 0.0036798687651753426, 'Paragraph': 0.9963201284408569}"
(ii) interest on any Collateral Debt Obligation to the extent that such Collateral Debt Obligation does not provide for the scheduled payment of interest in cash;,p,"{'Title': 0.0009546206565573812, 'Paragraph': 0.9990453124046326}"
"(iii) any amounts, to the extent that such amounts if not paid, will not give rise to a default under the relevant Collateral Debt Obligation;",p,"{'Title': 0.0006455581751652062, 'Paragraph': 0.9993544220924377}"
(iv) any amounts expected to be withheld at source or otherwise deducted in respect of taxes;,p,"{'Title': 0.004455252084881067, 'Paragraph': 0.9955447316169739}"
(v) interest on any Collateral Debt Obligation which has not paid cash interest on a current basis in respect of the lesser of:,p,"{'Title': 0.003726034192368388, 'Paragraph': 0.9962739944458008}"
(A) twelve months; and,p,"{'Title': 0.0007564998813904822, 'Paragraph': 0.9992434978485107}"
(B) the two most recent interest periods;,p,"{'Title': 0.0009472737438045442, 'Paragraph': 0.9990527033805847}"
(vi) any scheduled interest payments as to which the Issuer or the Investment Manager has actual knowledge that such payment will not be made; and,p,"{'Title': 0.00046517603914253414, 'Paragraph': 0.9995348453521729}"
"provided that, in respect of a Non-Euro Obligation this paragraph (b) shall be deemed to refer to the related Scheduled Periodic Asset Swap Counterparty Payment, subject to the exclusions set out above; plus",p,"{'Title': 0.002576506230980158, 'Paragraph': 0.997423529624939}"
(c) Accrued Collateral Debt Obligation Interest to the extent not scheduled to be paid on any Collateral Debt Obligation during the Due Period in which such Measurement Date falls up to an aggregate amount equal to the Liquidity Facility Available Commitment capable of being drawn by the Issuer as a Liquidity Drawing in accordance with and subject to the Liquidity Facility Agreement applicable to the next following Payment Date but excluding any such Accrued Collateral Debt Obligation Interest to the extent that a Liquidity Drawing has already been made in respect thereof under the Liquidity Facility Agreement to the extent not repaid in full; minus,p,"{'Title': 0.0015687310369685292, 'Paragraph': 0.9984312653541565}"
(e) any of the above amounts that would be payable into the Interest Smoothing Account on the Business Day after the Determination Date at the end of the Due Period in which such Measurement Date falls; plus,p,"{'Title': 0.0006505908095277846, 'Paragraph': 0.9993494153022766}"
(f) any Scheduled Periodic Interest Rate Hedge Counterparty Payments payable to the Issuer under any Hedge Transaction but to the extent not already included in accordance with paragraph (a) above; minus,p,"{'Title': 0.00201470241881907, 'Paragraph': 0.9979852437973022}"
(g) any interest in respect of a PIK Security that has been deferred (but only to the extent such amount has not already been excluded in accordance with paragraphs (b)(ii) or (iii) above).,p,"{'Title': 0.0020380616188049316, 'Paragraph': 0.9979619979858398}"
"For the purposes of calculating any Interest Coverage Amount, the expected or scheduled interest income on Floating Rate Collateral Debt Obligations and Eligible Investments and the expected or scheduled interest payable on any Class of Notes and on any relevant Account shall be calculated using then current interest rates applicable thereto.",p,"{'Title': 0.0007220632396638393, 'Paragraph': 0.9992780089378357}"
"“Interest Coverage Ratio” means the Class A/B Interest Coverage Ratio, the Class C Interest Coverage Ratio, the Class D Interest Coverage Ratio and the Class E Interest Coverage Ratio. For the purposes of calculating an Interest Coverage Ratio, the expected interest income on Collateral Debt Obligations, Eligible Investments and the Accounts (to the extent applicable) and the expected interest payable on the relevant Rated Notes will be calculated using the then current interest rates applicable thereto.",p,"{'Title': 0.0006565242074429989, 'Paragraph': 0.9993434548377991}"
"“Interest Coverage Test” means the Class A/B Interest Coverage Test, the Class C Interest Coverage Test, the Class D Interest Coverage Test and the Class E Interest Coverage Test.",p,"{'Title': 0.0008522592252120376, 'Paragraph': 0.9991477727890015}"
“Interest Determination Date” means the second Business Day prior to the commencement of each Accrual Period.,p,"{'Title': 0.0007433521677739918, 'Paragraph': 0.9992566704750061}"
"“Interest Proceeds” means all amounts paid or payable into the Interest Account from time to time and, with respect to any Payment Date, means any Interest Proceeds received or receivable by the Issuer during the related Due Period to be disbursed pursuant to the Interest Proceeds Priority of Payments on such Payment Date, together with any other amounts to be disbursed out of the Payment Account as Interest Proceeds on such Payment Date pursuant to Condition 3(i) (Accounts).",p,"{'Title': 0.00048041559057310224, 'Paragraph': 0.9995195865631104}"
“Interest Proceeds Priority of Payments” means the priority of payments in respect of Interest Proceeds set out in Condition 3(c)(i) (Application of Interest Proceeds).,p,"{'Title': 0.0027074043173342943, 'Paragraph': 0.9972925782203674}"
“Interest Rate Hedge Agreement” has the meaning given thereto in the definition of Interest Rate Hedge Transaction.,p,"{'Title': 0.0031645409762859344, 'Paragraph': 0.9968355298042297}"
"“Interest Rate Hedge Counterparty” means each financial institution with which the Issuer enters into an Interest Rate Hedge Transaction or any permitted assignee or successor thereto under the terms of the related Interest Rate Hedge Transaction and in each case which satisfies the applicable Rating Requirement (taking into account any guarantor thereof), and provided always such financial institution has the regulatory capacity, as a matter of Dutch law, to enter into derivatives transactions with Dutch residents.",p,"{'Title': 0.0005865316488780081, 'Paragraph': 0.9994134902954102}"
“Interest Rate Hedge Replacement Payment” means any amount payable to an Interest Rate Hedge Counterparty by the Issuer upon entry into a Replacement Interest Rate Hedge Transaction which is replacing an Interest Rate Hedge Transaction which was terminated.,p,"{'Title': 0.0006659790524281561, 'Paragraph': 0.9993340373039246}"
“Interest Rate Hedge Replacement Receipt” means any amount payable to the Issuer by an Interest Rate Hedge Counterparty upon entry into a Replacement Interest Rate Hedge Transaction which is replacing an Interest Rate Hedge Transaction which was terminated.,p,"{'Title': 0.0006423952290788293, 'Paragraph': 0.9993576407432556}"
