line,tag,pred
"The European Commission adopted a set of draft regulatory technical standards in respect of the valuation of derivatives for the purposes of the BRRD on 23 May 2016. They were published in the Official Journal on 8 July 2016 and entered into force on 28 July 2016 and provide, among other things, that the relevant Resolution Authorities will have the power to terminate swap agreements (as part of the bail-in process) and to value the position thereunder. This will therefore limit any control the Issuer or the Trustee may have in respect of the valuation process, which may be detrimental to the Issuer and consequently, the Noteholders.",p,
"Resolution Authorities also have the right to amend certain agreements, under applicable laws, regulations and guidance (""Stay Regulations""), to ensure stays or overrides of certain termination rights. Such special resolution regimes (""SRRs"") vary from jurisdiction to jurisdiction, including differences in their respective implementation dates. In the UK, the Prudential Regulation Authority (""PRA"") has implemented rules (Appendix 1 to the PRA's policy statement 25/15) which requires relevant institutions to ensure that the discretion of the PRA to temporarily suspend termination and security interests under the relevant SRR is respected by counterparties. Any applicable Stay Regulations may result in the Issuer not being able to immediately enforce liabilities owed by relevant institutions that are subject to ""stays"" under SRRs.",p,
"The resolution mechanisms under the BRRD correspond closely to those available to the Single Resolution Board (the ""SRB"") and the European Commission under the single resolution mechanism provided for in Regulation (EU) No 806/2014 (the ""SRM Regulation""). The SRM Regulation applies to participating Member States (including Member States outside the Euro zone that voluntarily participate through a close co-operation agreement). In such jurisdictions, the SRB will take on many of the functions that would otherwise be assigned to national Resolution Authorities by the BRRD. If a Member State outside the Euro zone (such as the UK) has chosen not to participate in the bank single supervisory mechanism, relevant institutions established in such Member State will not be subject to the SRM Regulation, but to the application of the BRRD by the Resolution Authorities. It is possible, on the specific facts of a case, that resolution plans and resolution decisions made by the SRB may differ from the resolution schemes that would have been applied by the Resolution Authorities. Therefore, the way in which a relevant institution is resolved and ultimately, the effect of any such resolution on the Issuer and the Noteholders may vary depending on the authority applying the resolution framework.",p,
2.24 Centre of Main Interests,h3,
"The Issuer has its registered office in Ireland. Under Regulation (EU) No. 2015/848 of the European Parliament and of the Council of 20 May 2015 on insolvency proceedings (recast) (the ""Recast EU Insolvency Regulation""), the Issuer's centre of main interest (""COMI"") is presumed to be the place of its registered office (i.e. Ireland) in the absence of proof to the contrary and provided that the Issuer did not move its registered office within the three months prior to a request to open insolvency proceedings.",p,
"As the Issuer's COMI is presumed to be Ireland, any main insolvency proceedings in respect of the Issuer would fall within the jurisdiction of the courts of Ireland. As to what might constitute ""proof to the contrary"" regarding the location of a company's COMI, the key decision is that in Re Eurofood IFSC Ltd ([2004] 4 IR 370 (Irish High Court); [2006] IESC 41 (Irish Supreme Court); [2006] Ch 508; ECJ Case C-341/04 (European Court of Justice)), given in respect of the equivalent provision in the previous EU Insolvency Regulation (Regulation (EC) No. 1346/2000). In that case, on a reference from the Irish Supreme Court, the European Court of Justice concluded that ""factors which are both objective and ascertainable by third parties"" would be needed to demonstrate that a company's actual situation is different from that which the location of its registered office is deemed to reflect. For instance, if a company with its registered office in Ireland does not carry on any business in Ireland, that could rebut the presumption that the company's COMI is in Ireland. However, if a company with its registered office in Ireland does carry on business in Ireland, the fact that its economic choices are controlled by a parent undertaking in another jurisdiction would not, of itself, be sufficient to rebut the presumption.",p,
"As the Issuer has its registered office in Ireland, has Irish directors, is registered for tax in Ireland and has retained an Irish corporate services provider, the Issuer does not believe that factors exist that would rebut the presumption that its COMI is located in Ireland, although this would ultimately be a matter for the relevant court to decide based on the circumstances existing at the time when it was asked to make that decision. If the Issuer's COMI was found to be in another EU jurisdiction and not in Ireland, main insolvency proceedings would be opened in that jurisdiction instead.",p,
3. RELATING TO THE NOTES,h3,
,p,
3.1 Limited Liquidity and Restrictions on Transfer,p,
"Currently, no market exists for the Notes. The Sole Arranger and Initial Purchaser (or any of its affiliates) may make a market for the Notes but is not under any obligation to do so, and any such market-making may be discontinued at any time without notice. The Notes are illiquid investments. There can be no assurance that any secondary market for any of the Notes will develop, or if a secondary market does",p,
"develop, that it will provide the Noteholders with liquidity of investment or will continue for the life of the Notes. Over the past few years, notes issued in securitisation transactions have experienced historically high volatility and significant fluctuations in market value. Additionally, some potential buyers of such notes now view securitisation products as an inappropriate investment, thereby reducing the number of potential buyers and/or potentially affecting liquidity in the secondary market. Noteholders must therefore be prepared to hold their Notes for an indefinite period of time or until the Maturity Date. In addition, no sale, assignment, participation, pledge or transfer of the Notes may be effected if, among other things, it would require any of the Issuer or any of their officers or directors to register under, or otherwise be subject to the provisions of, the Investment Company Act or any other similar legislation or regulatory action. Furthermore, the Notes will not be registered under the Securities Act or any U.S. state securities laws, and the Issuer has no plans, and is under no obligation, to register the Notes under the Securities Act. The Notes are subject to certain transfer restrictions and can be transferred only to certain transferees. See ""Plan of Distribution"" and ""Transfer Restrictions"". Such restrictions on the transfer of the Notes may further limit their liquidity.",p,
"In addition, PM Non-Voting Notes may not be exchanged at any time into PM Voting Notes or PM Non- Voting Exchangeable Notes and there are restrictions as to the circumstances in which PM Non-Voting Exchangeable Notes may be exchanged for PM Voting Notes. Such restrictions on exchange may limit the liquidity of the PM Non-Voting Notes and the PM Non-Voting Exchangeable Notes.",p,
"3.2 The Notes are not guaranteed by the Issuer, the Sole Arranger, the Initial Purchaser, the Portfolio Manager, the Portfolio Sub-Manager, the Originator, the Agents, the Directors, any Hedge Counterparty or the Trustee.",h3,
"None of the Issuer, the Sole Arranger, the Initial Purchaser, the Portfolio Manager, the Portfolio Sub- Manager, the Originator, the Agents, the Directors, any Hedge Counterparty, the Trustee or any Affiliate thereof makes any assurance, guarantee or representation whatsoever as to the expected or projected success, profitability, return, performance, result, effect, consequence or benefit (including legal, regulatory, tax, financial, accounting or otherwise) to any Noteholder of ownership of the Notes, and no Noteholder may rely on any such party for a determination of expected or projected success, profitability, return, performance, result, effect, consequence or benefit (including legal, regulatory, tax, financial, accounting or otherwise) to any investor of ownership of the Notes. Each Noteholder will be required to represent (or, in the case of certain non-certificated Notes, deemed to represent) to the Issuer, the Sole Arranger and the Initial Purchaser, among other things, that it has consulted with its own legal, regulatory, tax, business, investment, financial, and accounting advisors regarding investment in the Notes as it has deemed necessary and that the investment by it is within its powers and authority, is permissible under applicable laws governing such purchase, has been duly authorised by it and complies with applicable securities laws and other laws.",p,
3.3 Optional Redemption and Market Volatility,h3,
"The market value of the Collateral Obligations may fluctuate, with, among other things, changes in prevailing interest rates, foreign exchange rates, general economic conditions, the conditions of financial markets (particularly the markets for senior and mezzanine loans and bonds and high yield bonds), European and international political events, events in the home countries of the issuers of the Collateral Obligations or the countries in which their assets and operations are based, developments or trends in any particular industry and the financial condition of such issuers. The secondary market for senior and mezzanine loans and high yield bonds is still limited. A decrease in the market value of the Portfolio would adversely affect the amount of proceeds which could be realised upon liquidation of the Portfolio and ultimately the ability of the Issuer to redeem the Notes.",p,
"A form of liquidity for the Subordinated Notes is the optional redemption provision set out in Condition 7(b) (Optional Redemption). There can be no assurance, however, that such optional redemption provision will be capable of being exercised in accordance with the conditions set out in Condition 7(b) (Optional Redemption) which may in some cases require a determination that the amount realisable from the Portfolio in such circumstances is greater than the aggregate of all amounts which would be due and payable on redemption of the Rated Notes and to the other creditors of the Issuer pursuant to Condition 11(b) (Enforcement) which rank in priority to payments in respect of the Subordinated Notes in accordance with the Priorities of Payment.",p,
3.4 The Notes are Subject to Optional Redemption in Whole or in Part by Class,h3,
The Rated Notes may be redeemed in whole from Sale Proceeds and/or Refinancing Proceeds:,p,
"(a) on any Business Day after the expiry of the Non-Call Period, either (x) at the direction of the Subordinated Noteholders acting by way of Ordinary Resolution or (y) at the direction in writing of the Originator (subject to the ability of the Subordinated Noteholders to object to such redemption directed by the Originator acting by way of Ordinary Resolution);",p,
(b) on any Business Day following the occurrence of a Collateral Tax Event at the direction of,p,
(x) the Subordinated Noteholders acting by Ordinary Resolution or (y) the Originator; or,p,
"(c) on any Business Day following the occurrence of a Note Tax Event and the satisfaction of certain conditions at the direction of (x) the Controlling Class or the Subordinated Noteholders acting by way of Ordinary Resolution or (y) the Originator,",p,
"in each case subject to certain requirements and conditions set out in the Conditions (including, where such Optional Redemption is effected through Refinancing, the consent of the Portfolio Manager). See Condition 7 (Redemption and Purchase). Investors should carefully review the circumstances and requirements set out in Condition 7 (Redemption and Purchase).",p,
,p,
"In addition, any Reset Amendment (including any amendment to the Transaction Documents that would otherwise have required an Extraordinary Resolution of the relevant Class or Classes of Noteholders in accordance with Condition 14(b)(viii) (Extraordinary Resolution) were it not made at the same time as a Refinancing of all Classes of Rated Notes in whole) may be approved by an Ordinary Resolution of the Subordinated Noteholders. See Condition 14(b)(viii) (Extraordinary Resolution).",p,
"As described in Condition 7(b)(v) (Optional Redemption effected in whole or in part through Refinancing) subject to certain conditions and the consent of the Portfolio Manager, Refinancing Proceeds may be used in connection with either a redemption in whole of the Rated Notes or a redemption in part of the Rated Notes by Class. See Condition 7(b)(v) (Optional Redemption effected in whole or in part through Refinancing). It should be noted that a Refinancing or the issuance of additional Notes will result in the application of the U.S. Risk Retention Rules. As such, the ability of the Issuer and the Noteholders to issue additional notes or enter into a Refinancing may be impacted. See 2.2 ""Risk Retention and Due Diligence Requirements - U.S. Risk Retention Rules"".",p,
"Prospective investors in the Subordinated Notes should note that their ability to direct or elect for optional redemption of the Rated Notes (in whole or in part by Class) in certain of the above circumstances is subject to the consent of the Portfolio Manager at the time, which consent may be withheld in the Portfolio Manager's sole discretion.",p,
"The Trust Deed provides that the holders of the Subordinated Notes will not have any cause of action against any of the Issuer, the Portfolio Manager, the Portfolio Sub-Manager, the Originator, the Sole Arranger, the Initial Purchaser, the Collateral Administrator or the Trustee or any of their respective Affiliates for any failure to obtain a Refinancing. If a Refinancing is obtained meeting the requirements of the Trust Deed, the Issuer may amend the Trust Deed and the Trustee shall concur with such amendments to the Trust Deed to the extent the Issuer certifies to the Trustee that such amendments are necessary to reflect the terms of the Refinancing and no further consent for such amendments shall be required from the Noteholders. No assurance can be given that any such amendments to the Trust Deed or the terms of any Refinancing will not adversely affect the holders of any Class or Classes of Notes not subject to redemption (or, in the case of the Subordinated Notes, the holders of the Subordinated Notes who do not direct such redemption).",p,
"The Subordinated Notes may also be redeemed at their Redemption Price, in whole but not in part, on any Business Day on or after the redemption or repayment in full of the Rated Notes, at the direction of either of (x) the Subordinated Noteholders (acting by Ordinary Resolution) or (y) the Portfolio Manager.",p,
"The Portfolio Manager or the Originator may also cause the Issuer to redeem the Rated Notes in whole from Sale Proceeds on any Business Day falling on or after the expiry of the Non-Call Period, if the Collateral Principal Amount is less than 15 per cent. of the Target Par Amount.",p,
"If there is an early redemption, the holders of the Notes will be repaid prior to the Maturity Date. Where the Notes are to be redeemed by liquidation, there can be no assurance that the Sale Proceeds realised and other available funds would permit any distribution on the Subordinated Notes after all required payments are made to the holders of the Rated Notes or, in certain circumstances, that losses would not be incurred on the Rated Notes. In addition, an Optional Redemption could require the Portfolio Manager to liquidate positions more rapidly than would otherwise be desirable, which could adversely affect the realised value of the Collateral Obligations sold.",p,
"Where the Rated Notes are redeemable at the discretion of a transaction party or a particular Class of Noteholders, there is no obligation to consider the interests of any other party or Class of Noteholders when exercising such discretion. Furthermore, where one or more Classes of Rated Notes are redeemed through a Refinancing, Noteholders should be aware that any such redemption would occur outside of the Note Payment Sequence and the Priorities of Payment. In addition Noteholders of a Class of Rated Notes that are redeemed through a Refinancing should be aware that the Applicable Margin of any new notes will be equal to or lower than the Applicable Margin of such Rated Notes immediately prior to such Refinancing. In addition, a Refinancing may result in a Class of Rated Notes having a shorter maturity date than other Classes of Rated Notes. See 3.7 ""Refinancing"".",p,
3.5 The Notes are Subject to Special Redemption at the Option of the Portfolio Manager,h3,
"The Notes will be subject to redemption in part by the Issuer on any Payment Date during the Reinvestment Period if the Portfolio Manager in its sole discretion provides written certification to the Trustee (on which the Trustee may rely without further enquiry or liability) that it (A) has been unable, for a period of at least 20 consecutive Business Days using commercially reasonable endeavours, to identify additional Collateral Obligations or Substitute Collateral Obligations that are deemed appropriate by the Portfolio Manager in its sole discretion and which would meet the Eligibility Criteria or, to the extent applicable, the Reinvestment Criteria in sufficient amounts to permit the investment or reinvestment of all or a portion of the funds then in the Principal Account to be invested in additional or Substitute Collateral Obligations or (B) at any time after the Effective Date, has determined, acting in a commercially reasonable manner, that a redemption is required in order to avoid a Rating Event. On the Special Redemption Date, the Special Redemption Amount will be applied in accordance with the Priorities of Payment. The application of funds in that manner could result in an elimination, deferral or reduction of amounts available to make payments with respect to the Subordinated Notes.",p,
3.6 Mandatory Redemption of the Notes,h3,
"Certain mandatory redemption arrangements may result in an elimination, deferral or reduction in the interest payments or principal repayments made to the holders of the Rated Notes or the level of the returns to the Subordinated Noteholders, including the breach of any of the Coverage Tests or an Effective Date Rating Event. See Condition 7(c) (Mandatory Redemption upon Breach of Coverage Tests) and Condition 7(e) (Redemption upon Effective Date Rating Event).",p,
,p,
3.7 Refinancing,h3,
"Following a Refinancing in part pursuant to the Conditions, a Class of Refinancing Obligation may in certain circumstances have a maturity date that is earlier than the maturity date of the Classes of Notes ranking lower than such Refinancing Obligations in the Priorities of Payment. This could result in the Issuer (or the Portfolio Manager on its behalf) being required to sell Collateral Obligations or use Principal Proceeds which could have been used for reinvestment to redeem such maturing Class of Notes. This could adversely affect returns to the Subordinated Noteholders.",p,
3.8 The Reinvestment Period may Terminate Early,h3,
"The Reinvestment Period may terminate early if any of the following occur: (a) acceleration following a Note Event of Default or (b) the Portfolio Manager notifies the Issuer, the Rating Agencies and the Trustee that it is unable to invest in additional Collateral Obligations in accordance with the Portfolio Management and Administration Agreement. Early termination of the Reinvestment Period could adversely affect returns to the Subordinated Noteholders and may also cause the holders of Rated Notes to receive principal payments earlier than anticipated.",p,
3.9 The Portfolio Manager May Reinvest After the End of the Reinvestment Period,h3,
"After the end of the Reinvestment Period, the Portfolio Manager may continue to reinvest Unscheduled Principal Proceeds received in respect of Collateral Obligations and the Sale Proceeds from the sale of Credit Risk Obligations and Credit Improved Obligations, subject to certain conditions set forth in the Portfolio Management and Administration Agreement. See ""The Portfolio — Management of the Portfolio — Following the Expiry of the Reinvestment Period"" below. Reinvestment of Unscheduled Principal Proceeds and Sale Proceeds from the sale of Credit Risk Obligations and Credit Improved Obligations will likely have the effect of extending the Weighted Average Life of the Collateral Obligations and the average lives of the Notes.",p,
3.10 Actions May Prevent the Failure of Coverage Tests and/or a Note Event of Default,h3,
Additional Issuances,p,
,p,
"At any time during the Reinvestment Period with respect to the Rated Notes and from time to time with respect to the Subordinated Notes, subject to certain conditions set out in Condition 17 (Additional Issuances) including but not limited to the prior approval of the Originator, the Issuer may issue and sell additional Notes and use the net proceeds to acquire Collateral Obligations and, if applicable, enter into additional Hedge Transactions in connection with the Issuer's issuance of, and making payments on, the Notes and ownership of and disposition of the Collateral Obligations or (in the case of an issuance of additional Subordinated Notes) apply such net proceeds as Interest Proceeds pursuant to the Interest Priority of Payments or for other Permitted Uses. See Condition 17 (Additional Issuances).",p,
Redirection of Funds to Reinvestment,p,
,p,
"The Portfolio Manager may, pursuant to the Priorities of Payment, redirect funds (including by deferring, designating for reinvestment or waiving payment of some or all of its Portfolio Management Fees) to be applied toward the acquisition of additional Collateral Obligations or other Permitted Uses.",p,
Portfolio Manager Advances,p,
,p,
"The Portfolio Manager may make Portfolio Manager Advances pursuant to Condition 3(m) (Portfolio Manager Advances) from time to time to the extent there are insufficient sums standing to the credit of the Supplemental Reserve Account to purchase or exercise rights under Collateral Enhancement Obligations which the Portfolio Manager determines on behalf of the Issuer should be purchased or exercised. Each Portfolio Manager Advance shall not be less than €1,000,000 and may accrue interest at a rate of up to EURIBOR (as determined in respect of the Notes from time to time pursuant to Condition 6 (Interest), subject to a minimum of zero) plus 2.00 per cent. per annum.",p,
Reinvestment Amounts,p,
,p,
"Subordinated Noteholders may elect to make a Reinvestment Amount in accordance with Condition 3(e) (Reinvestment Amounts) by contributing assets to the Issuer either directly or indirectly by designating distributions that would otherwise be made by the Issuer to the Subordinated Noteholder as a contribution back from the Subordinated Noteholder to the Issuer. The Portfolio Manager will decide in its sole discretion (but subject always to compliance with its obligations under the Portfolio Management and Administration Agreement including the ""Standard of Care"" as defined therein) whether such Reinvestment Amount is accepted and, if so accepted, the Permitted Use to which such Reinvestment Amount would be applied.",p,
"Any of the above actions could result in satisfaction of a Coverage Test that would otherwise be failing and therefore potentially decrease the occurrence of principal prepayments of the highest ranking Class of Notes. Likewise, any such action could prevent a Note Event of Default which would otherwise have occurred and therefore potentially result in the Notes continuing to be outstanding in circumstances where the Controlling Class may otherwise have had the right to direct the Trustee to accelerate the Notes. Consequentially, the average life of the Notes may be longer than it would otherwise be (see 3.19 ""Average Life and Prepayment Considerations"").",p,
3.11 Additional Issuances of Subordinated Notes not subject to Anti-Dilution Rights,h3,
"The Issuer may issue and sell additional Notes, subject to the satisfaction of a number of conditions, including that the holders of the relevant Class of Notes in respect of which further Notes are issued shall have been afforded the opportunity to purchase additional Notes of the relevant Class in an amount not to exceed the percentage of the relevant Class of Notes each holder held immediately prior to the issuance of such additional Notes. However, this requirement does not apply to any additional issuance of Subordinated Notes if such issuance is required in order to prevent or cure a Retention Deficiency for any reason. Accordingly, the proportion of Subordinated Notes held by a Subordinated Noteholder may be diluted following an additional issuance of Subordinated Notes. See Condition 17 (Additional Issuances).",p,
,p,
3.12 Limited Recourse Obligations,h3,
"The Notes are limited recourse obligations of the Issuer and are payable solely from amounts received in respect of the Collateral securing the Notes. Payments on the Notes both prior to and following enforcement of the security over the Collateral are subordinated to the prior payment of certain fees and expenses of, or payable by, the Issuer and to payment of principal and interest on prior ranking Classes of Notes. See Condition 4(c) (Limited Recourse and Non-Petition). None of the Portfolio Manager, the Portfolio Sub-Manager, the Noteholders of any Class, the Sole Arranger, the Initial Purchaser, the Originator, the Trustee, the Corporate Services Provider, any Agent, any Hedge Counterparty or any Affiliates of any of the foregoing or the Issuer's Affiliates or any other person or entity (other than the Issuer) will be obliged to make payments on the Notes of any Class. Consequently, Noteholders must rely solely on distributions on the Collateral Obligations and other Collateral securing the Notes for the payment of principal, discount, interest and premium, if any, thereon. There can be no assurance that the distributions on the Collateral Obligations and other Collateral securing the Notes will be sufficient to make payments on any Class of Notes after making payments on more senior Classes of Notes and certain other required amounts to other creditors ranking senior to or pari passu with such Class pursuant to the Priorities of Payment. If distributions on the Collateral are insufficient to make payments on the Notes, no other assets (and, in particular, no assets of the Portfolio Manager, the Portfolio Sub-Manager, the Noteholders of any Class, the Sole Arranger, the Initial Purchaser, the Originator, the Trustee, the Issuer, the Corporate Services Provider, any Agent, any Hedge Counterparty or any Affiliates of any of the foregoing) will be available for payment of the deficiency and following realisation of the Collateral and the application of the proceeds thereof in accordance with the Priorities of Payment, the obligations of the Issuer to pay such deficiency shall be extinguished. Such shortfall will be borne (as amongst the Noteholders) by (a) firstly, the Subordinated Noteholders; (b) secondly, the Reinvesting Noteholders (if any); (c) thirdly, the Class F Noteholders; (d) fourthly, the Class E Noteholders; (e) fifthly, the Class D Noteholders; (f) sixthly, the Class C Noteholders; (g) seventhly, the Class B Noteholders; and (h) lastly, the Class A Noteholders, in each case in accordance with the Priorities of Payment.",p,
"In addition, at any time while the Notes are Outstanding, none of the Noteholders, the Trustee or any other Secured Party (or any other person acting on behalf of any of them) shall be entitled at any time to institute against the Issuer, or join in any institution against the Issuer of any bankruptcy, reorganisation, arrangement, examinership, insolvency, winding up or liquidation proceedings or other proceedings under any applicable bankruptcy or similar law in connection with any debts, liabilities and obligations of the Issuer relating to the Notes, the Trust Deed or otherwise owed to the Noteholders, save for lodging a claim in the liquidation of the Issuer which is initiated by another party (which is not an Affiliate of such party) or taking proceedings to obtain a declaration as to the obligations of the Issuer nor shall any of them have a claim arising in respect of the share capital of the Issuer. These limited recourse provisions shall survive the termination of the Notes.",p,
3.13 Failure of a Court to Enforce Non-Petition Obligations will Adversely Affect Noteholders,h3,
"Each Noteholder will agree, and each beneficial owner of Notes will be deemed to agree, pursuant to the Trust Deed, that it will be subject to non-petition covenants. If such provision failed to be enforceable under applicable bankruptcy laws, and a winding-up (or similar) petition was presented in respect of the Issuer, then the presentation of such a petition could (subject to certain Conditions) result in one or more payments on the Notes made during the period prior to such presentation being deemed to be preferential transfers subject to avoidance by the bankruptcy trustee or similar official exercising authority with respect to the Issuer's bankruptcy estate. It could also result in the bankruptcy court, trustee or receiver liquidating the assets of the Issuer without regard to any votes or directions required for such liquidation",p,
pursuant to the Trust Deed and could result in any payments under the Notes made during the period prior to such presentation being deemed to be a fraudulent or improper disposition of the Issuer's assets.,p,
3.14 Subordination of the Notes,h3,
"Except as described below, the Class B Notes are fully subordinated to the Class A Notes, the Class C Notes are fully subordinated to the Class A Notes and the Class B Notes, the Class D Notes are fully subordinated to the Class A Notes, the Class B Notes and the Class C Notes, the Class E Notes are fully subordinated to the Class A Notes, the Class B Notes, the Class C Notes and the Class D Notes, the Class F Notes are fully subordinated to the Class A Notes, the Class B Notes, the Class C Notes, the Class D Notes and the Class E Notes, and the Subordinated Notes are fully subordinated to the Rated Notes.",p,
"The payment of principal and interest on any other Classes of Notes may not be made until all payments of principal and interest due and payable on any Classes of Notes ranking in priority thereto pursuant to the Priorities of Payment have been made in full, subject to and as more fully described in the Priorities of Payment. Payments on the Subordinated Notes will be made by the Issuer to the extent of available funds and no payments thereon will be made until the payment of certain fees and expenses have been made and until interest on the Rated Notes has been paid and, subject always to the right of the Portfolio Manager on behalf of the Issuer to transfer amounts which would have been payable on the Subordinated Notes to the Supplemental Reserve Account to be applied in the acquisition of Substitute Collateral Obligations or in the acquisition or exercise of rights under Collateral Enhancement Obligations, and the requirement to transfer amounts to the Principal Account (or to repay principal on the Notes in accordance with the Note Payment Sequence) if the Reinvestment Overcollateralisation Test is not met during the Reinvestment Period.",p,
"Non-payment of any Interest Amounts due and payable in respect of the Class A Notes or the Class B Notes on any Payment Date will constitute a Note Event of Default (where such non-payment continues for a period of at least five Business Days or 10 Business Days in the case of an administrative error or omission after the Issuer, the Collateral Administrator or the Principal Paying Agent receives written notice of or has actual knowledge of such error or omission). In such circumstances, the Class A Noteholders (or following redemption in full of the Class A Notes, the Class B Noteholders), acting by Extraordinary Resolution, may request the Trustee to accelerate the Notes pursuant to Condition 10 (Events of Default). However, non-payment of any Interest Amount due and payable in respect of the Class C Notes, Class D Notes, Class E Notes, Class F Notes or Subordinated Notes on any Payment Date will not constitute a Note Event of Default, even if such Class of Notes is the Controlling Class.",p,
"If any acceleration of the Class A Notes, the Class B Notes, the Class C Notes, the Class D Notes, the Class E Notes, the Class F Notes and the Subordinated Notes occurs the Collateral will, in each case, be liquidated. Liquidation of the Collateral at such time or remedies pursued by the Trustee upon enforcement of the security over the Collateral could be adverse to the interests of the Class A Noteholders, the Class B Noteholders, the Class C Noteholders, the Class D Noteholders, the Class E Noteholders, the Class F Noteholders or the Subordinated Noteholders, as the case may be. To the extent that any losses are incurred by the Issuer in respect of any Collateral, such losses will be borne first by the Noteholders. Remedies pursued on behalf of the Class A Noteholders could be adverse to the interests of the Class B Noteholders, the Class C Noteholders, the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders. Remedies pursued on behalf of the Class B Noteholders could be adverse to the interests of the Class C Noteholders, the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders. Remedies pursued on behalf of the Class C Noteholders could be adverse to the interests of the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders. Remedies pursued on behalf of the Class D Noteholders could be adverse to the interests of the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders. Remedies pursued on behalf of the Class E Noteholders could be adverse to the interests of the Class F Noteholders and the Subordinated Noteholders. Remedies pursued on behalf of the Class F Noteholders could be adverse to the interests of the Subordinated Noteholders.",p,
"The Trust Deed provides that in the event of any conflict of interest among or between the Class A Noteholders, the Class B Noteholders, the Class C Noteholders, the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders, the interests of the Controlling Class will prevail. If the holders of the Controlling Class do not have an interest in the outcome of the",p,
"conflict, the Trustee shall give priority to the interests of: (i) the Class A Noteholders over the Class B Noteholders, the Class C Noteholders, the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders; (ii) the Class B Noteholders over the Class C Noteholders, the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders; (iii) the Class C Noteholders over the Class D Noteholders, the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders; (iv) the Class D Noteholders over the Class E Noteholders, the Class F Noteholders and the Subordinated Noteholders; (v) the Class E Noteholders over the Class F Noteholders and the Subordinated Noteholders and (vi) the Class F Noteholders over the Subordinated Noteholders. If the Trustee receives conflicting or inconsistent requests from two or more groups of holders of the Controlling Class (or another Class which is given priority as described in this paragraph), the Trustee shall give priority to the group which holds the greater amount of Notes Outstanding of such Class. The Trust Deed provides further that the Trustee will act upon the directions of the holders of the Controlling Class (or other Class given priority as described in this paragraph) in such circumstances, and shall not be obliged to consider the interests of the holders of any other Class of Notes, provided that such action is consistent with the applicable law and with all other provisions of the Trust Deed. See Condition 14(e) (Entitlement of the Trustee and Conflicts of Interest).",p,
3.15 Calculation of Rate of Interest,h3,
"If the relevant EURIBOR screen rate does not appear, or the relevant page is unavailable, in the manner described in Condition 6(e)(i) (Floating Rate of Interest) there can be no guarantee that the Portfolio Manager (on behalf of the Issuer) will be able to select four Reference Banks to provide quotations, in order to determine any related rate of interest in respect of the Notes. Certain financial institutions that have historically acted as Reference Banks have indicated that they will not currently provide quotations and there can be no assurance that they will agree to do so in the future. No Reference Banks have been selected as at the date of this Offering Circular.",p,
"If a EURIBOR screen rate does not appear, or the relevant page is unavailable, and the Portfolio Manager (on behalf of the Issuer) is unable to select Reference Banks to provide quotations in the manner described in Condition 6(e)(i)(B) (Floating Rate of Interest), the related rate of interest in respect of such Payment Date shall be determined, pursuant to Condition 6(e)(i)(B) (Floating Rate of Interest), as the Rate of Interest in effect as at the immediately preceding Accrual Period that was determined by reference to a EURIBOR screen rate or through quotations provided by four Reference Banks. To the extent interest amounts in respect of the Notes are determined by reference to a previously calculated rate, Noteholders may be adversely affected. In such circumstances, none of the Portfolio Manager, any Agent or the Trustee shall have any obligation to determine the Rate of Interest on any other basis and shall suffer no liability to any Noteholder for any adverse effects or losses incurred as a result.",p,
"Investors should note that the Issuer may, in certain circumstances, amend the Transaction Documents to modify or amend the reference rate in respect of the Notes (if there is a material disruption to, change in the methodology of calculating of or cessation of EURIBOR, or the Portfolio Manager reasonably expects any of the foregoing will occur) without the consent of Noteholders, provided that the Controlling Class and the Subordinated Noteholders have consented as provided in Condition 14(c) (Modification and Waiver), in each case, acting by way of Ordinary Resolution. See Condition 14(c) (Modification and Waiver).",p,
3.16 Amount and Timing of Payments,h3,
"To the extent that interest payments on the Class C Notes, the Class D Notes, the Class E Notes or the Class F Notes are not made on a relevant Payment Date, such unpaid interest amounts will be deferred and the amount thereof added to the principal amount Outstanding of the Class C Notes, the Class D Notes, the Class E Notes or the Class F Notes as the case may be, and earn interest at the interest rate applicable to such Notes. Any failure to pay scheduled interest on the Class C Notes, the Class D Notes, the Class E Notes or the Class F Notes or to pay interest and principal on the Subordinated Notes at any time, due to there being insufficient funds available to pay such interest in accordance with the applicable Priorities of Payment, will not be a Note Event of Default. Payments of interest and principal on the Subordinated Notes will only be made to the extent that there are Interest Proceeds and Principal Proceeds available for such purpose in accordance with the Priorities of Payment. No interest or principal may therefore be payable on the Subordinated Notes for an unlimited period of time, to maturity or at all.",p,
"As described above, failure to pay scheduled interest on the Class C Notes, the Class D Notes, the Class E Notes or the Class F Notes, even where such Class of Notes is the Controlling Class, will not be a Note Event of Default. Holders of such Classes of Notes will consequently have no right to accelerate their Notes or to direct that the Trustee take enforcement action with respect to the Collateral to recover the principal amount of their Notes outstanding in such circumstances.",p,
