line,tag,pred
"No assurance can be made that the United States federal government or any U.S. regulatory body (or other authority or regulatory body) will not continue to take further legislative or regulatory action, and the effect of such actions, if any, cannot be known or predicted.",p,
"Investors should be aware that those risks are material and that the Issuer and, consequently, an investment in the Notes could be materially and adversely affected thereby. As such, investors should consult their own independent advisers and make their own assessment about the potential risks posed by the Dodd-Frank Act and the rules to be promulgated thereunder in making any investment decision in respect of the Notes.",p,
CFTC Regulations,p,
"Pursuant to the Dodd-Frank Act, the Commodity Futures Trading Commission (""CFTC"") has promulgated a range of new regulatory requirements (the ""CFTC Regulations"") that may affect the pricing, terms and compliance costs associated with the entry into any Hedge Transaction by the Issuer and the availability of such Hedge Transactions. Some or all of the Hedge Transactions that the Issuer may enter into may be affected by (i) the requirement that certain swaps be centrally cleared and in some cases traded on a designated contract market or swap execution facility, (ii) initial and variation margin requirements of any central clearing organisation (with respect to cleared swaps) or initial or variation requirements as may otherwise be required with respect to uncleared swaps,",p,
"(iii) swap reporting and recordkeeping obligations, and other matters. These new requirements may significantly increase the cost to the Issuer and/or the Collateral Manager of entering into Hedge Transactions such that the Issuer may be unable to purchase certain types of Collateral Debt Obligations, have unforeseen legal consequences on the Issuer or the Collateral Manager or have other material adverse effects on the Issuer or the Noteholders.",p,
Commodity Pool Regulation,p,
"The Issuer’s ability to enter into Hedge Transactions may cause the Issuer to be a ""commodity pool"" as defined in the United States Commodity Exchange Act of 1936, as amended (""CEA"") and the Collateral Manager to be a ""commodity pool operator"" (""CPO"") as defined in the CEA in respect of the Issuer. The CEA, as amended by the Dodd-Frank Act, defines a ""commodity pool"" to include certain investment vehicles operated for the purpose of trading in ""commodity interests"" which includes swaps. CPOs are subject to regulation by the CFTC and must register with the CFTC unless an exemption from registration is available. Similarly, the term ""commodity pool operator"" was",p,
"expanded to include any person engaged in a business that is of the nature of a commodity pool or similar enterprise and in connection therewith, solicits, accepts, or receives from others, funds, securities or property for the purpose of trading in commodity interests, including any swaps. The CFTC has taken an extremely expansive interpretation of these definitions, and has expressed the view that entering into a single swap (apparently without distinguishing between trading and holding a swap position) could make an entity a ""commodity pool"" subject to regulation under the CEA. It should also be noted that the definition of ""swaps"" under the Dodd-Frank Act is itself extremely broad, and expressly includes interest rate swaps, currency swaps and total return swaps. Although the CFTC has provided guidance that certain securitisation transactions, including CLOs, will be excluded from the definition of ""commodity pool"", it is unclear if such exclusion will apply to all CLOs and, in certain instances, the collateral manager of a CLO may be required to register as a CPO with the CFTC or apply for an exemption from registration. In addition, no assurance can be made that the United States federal government or any U.S. regulatory body (or other authority or regulatory body) will not continue to take further legislative or regulatory action, and the effect of such actions, if any, cannot be known or predicted.",p,
"If the Issuer were deemed to be a ""commodity pool"", then both the CPO and the CTA of the Issuer would be required to register as such with the CFTC and the National Futures Association (the ""NFA"") by the initial offering date of the Notes. Because there has previously been an exemption from such registration for most securitisation and investment fund transactions, there is little, if any, guidance as to which entity or entities would be regarded as the Issuer's CPO and CTA and thus be required to register. While there remain certain limited exemptions from registration, because the wording of these regulations applies to traditional commodity pools and was not drafted with transactions such as the Issuer and its investment activities in mind, it is unclear whether and to what extent any of these exemptions would be available to avoid registration with respect to the Issuer. In addition, if the Issuer were deemed to be a ""commodity pool"", it would have to comply with a number of reporting requirements that are geared to traded commodity pools, which may result in significant additional costs and expenses, which may in turn affect the amounts payable to Noteholders. It is presently unclear how an investment vehicle such as the Issuer could comply with certain of these reporting requirements on an on-going basis.",p,
"Furthermore, even if an exemption were available, the limits imposed by such exemption may prevent the Issuer from entering into Hedge Transactions, having the effect of limiting the Issuer’s ability to invest in Non-Euro Obligations and put it in breach of its obligation to enter into Asset Swap Transactions with respect to any Non-Euro Obligations it has purchased. The inability to enter into Interest Rate Hedge Transactions will also limit the Issuer's ability to hedge any interest rate mismatch between the Collateral Debt Obligations and the Notes, thereby in some cases limiting its ability to invest in Fixed Rate Collateral Debt Obligations. Any termination of a Hedge Agreement would expose the Issuer to costs and increased interest rate or currency exchange rate risk until the hedged assets can be sold (in respect of which, see ""Interest Rate Risk"" and ""Unhedged Collateral Debt Obligations"" below).",p,
"In light of the foregoing, the Collateral Manager will not permit the Issuer to enter into a Hedge Agreement or any other similar agreement that could fall within the definition of ""swap"" as set out in the CEA until such time as it shall have received legal advice from reputable counsel to the effect that none of the Issuer, its directors or officers, the Collateral Manager or any of its Affiliates or any other person should be required to register as a CPO with the CFTC with respect to the Issuer or that if required to register that the Issuer and/or Collateral Manager (as applicable) did so register.",p,
Volcker Rule,p,
"Under Section 619 of the U.S. Dodd-Frank Act and the corresponding implementing rules (the ""Volcker Rule"") relevant banking entities are generally prohibited from, among other things, (i) conducting proprietary trading activities in a wide variety of financial instruments unless the transaction is excluded from the scope of the rule and (ii) acquiring or retaining any ownership interest in, or acting as sponsor in respect of, certain investment entities referred to as covered funds.",p,
"In addition, in certain circumstances, the Volcker Rule restricts relevant banking entities from entering into certain credit exposure related transactions with covered funds. Full conformance with the Volcker Rule was required from 21 July 2015, and relevant banking entities are required to engage in good faith efforts in this regard during the current conformance period. In general, there is limited interpretive guidance regarding the Volcker Rule.",p,
"Key terms are widely defined under the Volcker Rule, including ""banking entity"", ""ownership interest"", ""sponsor"" and ""covered fund"". In particular, ""banking entity"" is defined to include certain non-U.S. affiliates of U.S. banking entities, as well as non-U.S. banking entities that conduct operations in the United States either directly or through branches or affiliates, and ""covered fund"" is defined to include an issuer that would be an investment company, as defined in the U.S. Investment Company Act of 1940 but for section 3(c)(1) or 3(c)(7), which would extend to the Issuer given its intention to rely on section 3(c)(7). It should also be noted that an ""ownership interest"" is broadly defined and may arise through a holder’s exposure to the profit and losses of a covered fund as well as through any right of the holders to participate in the selection of an investment adviser, manager or board of directors of the covered fund. The Subordinated Notes will be characterised as ownership interests in the Issuer for this purpose, and it is uncertain whether any of the Rated Notes may be similarly characterised as ownership interests. Providing that the right of holders of the Notes in respect of the removal of the Collateral Manager and selection of a successor collateral manager shall only be exercisable upon a Collateral Manager Event of Default may not be sufficient to ensure that the Rated Notes are not characterised as ownership interests. If the Issuer is deemed to be a covered fund then in the absence of regulatory relief such prohibitions may have adverse effects on the Issuer and the liquidity and value of the Notes including limiting the secondary market of the Notes and affecting the Issuer’s access to liquidity and ability to hedge its exposures.",p,
"The Transaction Documents have been drafted in a manner so as to disenfranchise the holders of any Class A Notes, Class B Notes, Class C Notes and Class D Notes in the form of CM Non-Voting Notes or CM Non-Voting Exchangeable Notes in respect of any CM Removal Resolution or CM Replacement Resolution. There can be no assurance that these steps will be effective in resulting in such investments in the Issuer by U.S. banking institutions and other banking entities subject to the Volcker Rule (whether in the form of CM Non-Voting Exchangeable Notes or otherwise) not being characterised as an ""ownership interest"" in the Issuer.",p,
"The Volcker Rule and any similar measures introduced in another relevant jurisdiction may restrict the ability of relevant individual prospective purchasers to invest in the Notes and, in addition, may have a negative impact on the price and liquidity of the Notes in the secondary market. Each investor is responsible for analysing its own position under the Volcker Rule and any similar measures and none of the Issuer, the Collateral Manager, the Placement Agent or the Arranger makes any representation regarding such position, including with respect to the ability of any investor to acquire or hold the Notes of any Class (including the Rated Notes), now or at any time in the future.",p,
Reliance on Rating Agency Ratings,p,
"The Dodd-Frank Act requires that federal banking agencies amend their regulations to remove reference to or reliance on credit agency ratings, including but not limited to those found in the federal banking agencies’ risk-based capital regulations. New regulations have been proposed but have not yet been fully implemented in all respects. When such regulations are fully implemented, investments in asset-backed securities like the Notes may result in greater capital charges to financial institutions that own such securities, or otherwise adversely affect the treatment of such securities for regulatory capital purposes. Furthermore, all prospective investors in the Notes whose investment activities are subject to legal investment laws and regulations, regulatory capital requirements, or review by regulatory authorities should consult with their own legal, accounting and other advisors in determining whether, and to what extent, the Notes will constitute legal investments for them or are subject to investment or other regulatory restrictions, unfavourable accounting treatment, capital charges or reserve requirements.",p,
Flip Clauses,p,
"The validity and enforceability of certain provisions in contractual priorities of payment which purport to alter the priority in which a particular secured creditor is paid as a result of the occurrence of one or more specified trigger events, including the insolvency of such creditor (""flip clauses""), have been challenged recently in the English and U.S. courts on the basis that the operation of a flip clause as a result of such creditor’s insolvency breaches the ""anti-deprivation"" principles of English and U.S. insolvency law. This principle prevents a party from agreeing to a provision that deprives its creditors of an asset upon its insolvency.",p,
"The English Supreme Court has, in Belmont Park Investments Pty Limited v BNY Corporate Trus tee Services Limited and Lehman Brothers Special Financing Inc. [2011] UKSC 38, upheld the validity of a flip clause contained in an English-law governed security document, stating that the anti-deprivation principle was not breached by such provisions.",p,
"In the U.S. courts, the U.S. Bankruptcy Court for the Southern District of New York in Lehman Brothers Special Financing Inc. v. BNY Corporate Trustee Services Limited. (In re Lehman Brothers Holdings Inc.), Adv. Pro. No. 09-1242-JMP (Bankr. S.D.N.Y. May 20, 2009) examined a flip clause and held that such a provision, which seeks to modify one creditor’s position in a priority of payments when that creditor files for bankruptcy, is unenforceable under the U.S. Bankruptcy Code. Judge Peck acknowledged that this has resulted in the U.S. courts coming to a decision ""directly at odds with the judgement of the English Courts"". While BNY Corporate Trustee Services Ltd filed a motion for and was granted leave to appeal with the U.S. Bankruptcy Court, the case was settled before the appeal was heard. There remain several actions in the U.S. commenced by debtors of Lehman Brothers concerning the enforceability of flip clauses. Given the current state of U.S. and English law, this is likely to be an area of continued judicial focus particularly in respect of multi-jurisdictional insolvencies.",p,
"The flip clause examined in the Belmont case is similar in substance to the relevant provisions in the Priorities of Payments, however the context and manner of subordination which may be applied to a Hedge Counterparty in accordance with such provisions will not be identical; and the judgments in Belmont and subsequent litigation in which the same rule has been applied have noted that English law questions relating to the anti-deprivation principle will be determined on the basis of the particular terms at hand and their commercial context. As such, it is not necessarily settled that the particular flip clauses contained in the Priorities of Payments would certainly be enforceable as a matter of English law, in the case of insolvency of a Hedge Counterparty.",p,
"Moreover, if the Priorities of Payments are the subject of litigation in any jurisdiction outside England and Wales, in particular in the United States of America, and such litigation results in a conflicting judgment in respect of the binding nature of the Priorities of Payments, it is possible that termination payments due to the Hedge Counterparties would not be subordinated as envisaged by the Priorities of Payments and as a result, the Issuer’s ability to repay the Noteholders in full may be adversely affected. There is a particular risk of such conflicting judgments where a Hedge Counterparty is the subject of bankruptcy or insolvency proceedings outside England and Wales.",p,
Proposals to reform LIBOR,p,
"The London Inter-Bank Offered Rate (""LIBOR"") is currently being reformed, including (i) as of 1 February 2014, the replacement of the BBA with ICE Benchmark Administration Limited as LIBOR administrator, (ii) a reduction in the number of currencies and tenors for which LIBOR is calculated, and (iii) changes in the way that LIBOR is calculated, by compelling more banks to provide LIBOR submissions and basing these submissions on actual transaction data. Investors should be aware that:",p,
"(a) any of these changes or any other changes to LIBOR could affect the level of the published rate, including to cause it to be lower and/or more volatile than it would otherwise be;",p,
(b) if the applicable rate of interest on any Collateral Debt Obligation is calculated with reference to a currency or tenor which is discontinued:,p,
"(i) such rate of interest will then be determined by the provisions of the affec ted Collateral Debt Obligation, which may include determination by the relevant calculation agent in its discretion; and",p,
"(ii) there may be a mismatch between the replacement rate of interest applicable to the affected Collateral Debt Obligation and the replacement rate of interest the Issuer must pay to the Hedge Counterparty under any applicable Hedge Agreement. This could lead to the Issuer receiving amounts from affected Collateral Debt Obligations which are insufficient to make the due payment under the applicable Hedge Agreement, and potential termination of the applicable Hedge Agreement; and",p,
(c) the administrator of LIBOR will not have any direct involvement in the Collateral Debt Obligations or the Notes and may take any actions in respect of LIBOR without regard to the effect of such actions on the Collateral Debt Obligations or the Notes.,p,
"Any of the above or any other significant change to the setting of LIBOR could have a material adverse effect on the value of, and the amount payable under, (i) any Collateral Debt Obligations which pay interest linked to a LIBOR rate and (ii) the Notes.",p,
Proposals to Reform EURIBOR and other Benchmark Indices,p,
"The Euro Interbank Offered Rate as used in this paragraph (""EURIBOR"") and other so-called ""benchmarks"" are the subject of proposals for reform by a number of international authorities and other bodies. In September 2013, the European Commission published a proposed regulation (the ""Proposed Benchmark Regulation"") on indices used as benchmarks in financial instruments and financial contracts. The Proposed Benchmark Regulation is expected to apply from the end of 2017.",p,
"The Proposed Benchmark Regulation will, if enacted, make significant changes to the way in which EURIBOR is calculated, including detailed codes of conduct for contributors and transparency requirements applying to contributions of data. Benchmarks such as EURIBOR may be discontinued if they do not comply with these requirements, or if the administrator of the benchmark either fails to apply for authorisation or is refused authorisation by its home regulator.",p,
Investors should be aware that:,p,
"(a) any of these changes or any other changes to EURIBOR could affect the level of the published rate, including to cause it to be lower and/or more volatile than it would otherwise be;",p,
"(b) if the applicable rate of interest on any Collateral Debt Obligation is calculated with reference to a EURIBOR currency or tenor which is discontinued, such rate of interest will then be determined by the provisions of the affected Collateral Debt Obligation, which may include determination by the relevant calculation agent in its discretion;",p,
"(c) if the EURIBOR benchmark referenced in Condition 6 (Interest) is discontinued, interest on the Notes will be calculated under Condition 6(e) (Interest on the Notes); and",p,
(d) the administrator of EURIBOR will not have any involvement in the Collateral Debt Obligations or the Notes and may take any actions in respect of EURIBOR without regard to the effect of such actions on the Collateral Debt Obligations or the Notes.,p,
"Any of the above or any other significant changes to LIBOR, EURIBOR or any other benchmark could have a material adverse effect on the value of, and the amount payable under (i) any Collateral Debt Obligations which pay interest linked to a LIBOR, EURIBOR rate or other benchmark (as applicable), and (ii) the Notes.",p,
"If any proposed changes when implemented change the way in which LIBOR or EURIBOR is calculated with respect to floating rate Collateral Debt Obligations, this could result in the rate of interest being lower than anticipated, which would adversely affect the value of the Notes. As the substantial majority of the interest payments due on the Issuer's assets are expected to be calculated based upon EURIBOR and the Notes pay interest based upon EURIBOR, an inaccurate EURIBOR setting could have adverse effects on the Issuer and/or the holders of the Notes. For example, holders of the Notes would receive lower Euro amounts as interest payments if EURIBOR was artificially lower than a properly functioning market would otherwise set EURIBOR. Other negative consequences of the perceived inaccuracy of EURIBOR could include fewer loans utilising EURIBOR as an index for interest payments and/or erratic swings in EURIBOR, both of which could result in interest rate mismatches between the Issuer's assets and its liabilities and expose the Issuer to cash shortfalls. Furthermore, questions surrounding the integrity in the process for determining EURIBOR may have other unforeseen consequences, including potential litigation against banks and/or obligors on loans, which could result in a material and adverse effect on the Issuer or the holders of the Notes. Similar issues could arise with respect to LIBOR.",p,
"Financial Transaction Tax (""FTT"")",p,
"On 14 February 2013 the European Commission issued proposals, including a draft Directive (the ""Commission's Proposal"") for a FTT to be adopted in certain participating EU member states (including Austria, Belgium, Estonia, France, Germany, Greece, Italy, Portugal, Slovakia, Slovenia and Spain (the ""Participating Member States""). However, Estonia has since stated that it will not participate. If the Commission’s proposal was adopted, the FTT would be a tax primarily on ""financial institutions"" (which could include the Issuer) in relation to ""financial transactions"" (which would include the conclusion or modification of derivative contracts and the purchase and sale of financial instruments).",p,
"Under the Commission’s proposal, the FTT could apply in certain circumstances to persons both within and outside of the Participating Member States. Generally, it would apply where at least one party is a financial institution, and at least one party is ""established"" in a Participating Member State. Under the Commision’s Proposal, the FTT may apply to both transaction parties where one of these circumstances applies. A financial institution may be, or be deemed to be ""established"", in a Participating Member State in a broad range of circumstances, including (a) by transacting with a person established in a Participating Member State or (b) where the financial instrument which is subject to the financial transaction is issued in a Participating Member State.",p,
The FTT may give rise to tax liabilities for the Issuer with respect to certain transactions if it is adopted based on the Commission's Proposal. Examples of such transactions are the conclusion of a derivative contract in the context of the Issuer’s hedging arrangements or the purchase or sale of securities (such as charged assets) or the exercise/settlement of a warrant. Any such tax liabilities may reduce amounts available to the Issuer to meet its obligations under the Notes and may result in investors receiving less than expected in respect of the Notes. It should also be noted that the FTT could be payable in relation to relevant transactions by investors in respect of the Notes (including secondary market transactions) if the conditions for a charge to arise are satisfied and the FTT is adopted based on the Commission's Proposal. Primary market transactions referred to in Article 5(c) of Regulation (EC) No 1287/2006 are expected to be exempt. There is however uncertainty in relation to the intended scope of this exemption for certain money market instruments and structured issues.,p,
"However, the FTT proposal remains subject to negotiation between the Participating Member States. It may therefore be altered prior to implementation, the timing of which remains unclear. Additional EU member states may decide to participate. Prospective holders of the Notes are advised to seek their own professional advice in relation to the FTT and its potential impact on their dealings in the Notes before investing.",p,
United Kingdom Corporation Tax Treatment of the Issuer,p,
"In the context of the activities to be carried out under the Transaction Documents, the Issuer will be subject to UK corporation tax if it is (i) incorporated or tax resident in the UK or (ii) carries on a trade in the UK through a permanent establishment.",p,
The Issuer will not be treated as being tax resident in the UK if the central management and control of the Issuer is not in the UK. The directors of the Issuer intend to conduct the affairs of the Issuer in such a manner so that it does not become resident in the UK for taxation purposes.,p,
"The Issuer will be regarded as having a permanent establishment in the UK if it has a fixed place of business in the UK through which its business is wholly or partly carried on or it has an agent in the UK who has and habitually exercises authority in the UK to do business on the Issuer’s behalf. The Issuer does not intend to have a fixed place of business in the UK. The Collateral Manager will, however, have and is expected to habitually exercise authority to do business on behalf of the Issuer.",p,
The Issuer should not be subject to UK corporation tax in consequence of the activities which the Collateral Manager carries out on its behalf provided that the Issuer’s activities are regarded as investment activities rather than trading activities.,p,
"Even if the Issuer is regarded as carrying on a trade in the UK through the agency of the Collateral Manager for the purpose of UK taxation, it will not be subject to UK corporation tax in respect of the agency of the Collateral Manager if the domestic UK tax exemption (the ""Investment Manager Exemption"") for profits generated in the UK by an investment manager on behalf of its non-resident clients (section 1146 of the Corporation Tax Act 2010) applies. This domestic exemption will be available in the context of this transaction if, amongst other conditions, the Collateral Manager does not have a beneficial entitlement to more than 20 per cent. of the Issuer’s chargeable profit arising from transactions carried out through the Collateral Manager. If this domestic exemption is not available, the Issuer should nonetheless be able to rely on Article 7(1) of the UK-Netherlands double tax treaty to exclude a charge to UK tax on its profits resulting from the agency of the Collateral Manager, provided that the Collateral Manager is regarded as an independent agent acting in the ordinary course of its business for the purpose Article 5(6) of the UK-Netherlands double tax treaty.",p,
"Should the Collateral Manager be assessed to UK tax on behalf of the Issuer, it will in certain circumstances have the benefit of an indemnity from the Issuer. Any payment to be made by the Issuer under this indemnity will be paid as Administrative Expenses of the Issuer as specified in the relevant Priorities of Payment. It should be noted that UK tax legislation makes it possible for H.M. Revenue & Customs to seek to assess the Issuer to UK tax directly rather than through the Collateral Manager as its UK representative. Should the Issuer be assessed on this basis, the Issuer will be liable to pay UK tax on its UK taxable profit attributable to its UK activities (such payment to be made in accordance with relevant Priorities of Payment). The Issuer would also be liable to pay UK tax on its UK taxable profits if it were treated as being tax resident in the UK (such payment to be made in accordance with the relevant Priorities of Payment). If UK tax is imposed on the net income or profits of the Issuer, this may also give rise to a Note Tax Event and result in an optional redemption of the Notes in accordance with Condition 7(g) (Redemption following Note Tax Event).",p,
United Kingdom Diverted Profits Tax,p,
"With effect from 1 April 2015 a new tax has been introduced in the United Kingdom called the ""diverted profits tax"", which is charged at a rate of 25 per cent. on any ""taxable diverted profits"". The tax may apply in circumstances including where arrangements are designed to ensure that a non-UK resident company does not carry on a trade in the United Kingdom for corporation tax purposes through a permanent establishment or where arrangements involve entities or transactions lacking economic substance. The diverted profits tax is a new tax and its scope and the basis upon which it will be applied by HM Revenue & Customs remains uncertain. Imposition of such tax by the United Kingdom tax authorities may also give rise to a Note Tax Event and result in an optional redemption of the Notes in accordance with Condition 7(g) (Redemption following Note Tax Event).",p,
OECD Action Plan on Base Erosion and Profit Shifting,p,
"International and domestic fiscal and taxation policy and practice is constantly evolving and at present the pace of evolution has been quickened due to a number of developments which include, but are not limited to, the Organisation for Economic Co-operation and Development (""OECD"") Base Erosion and Profit Shifting project (""BEPS"").",p,
"In July 2013 the OECD published its Action Plan on BEPS, which proposed fifteen actions intended to counter international tax base erosion and profit shifting. The focus of one of the action points (""Action 6"") is the prevention of treaty abuse by developing model treaty provisions to prevent the granting of treaty benefits in inappropriate circumstances. The definition of ""permanent establishment"" and the scope of the exemption for an ""agent of independent status"" have also been considered under action point 7 (""Action 7""). Other action points may affect the tax position of the Issuer.",p,
"On 5 October 2015 the OECD released its final recommendations, including in respect of Action 6 and Action 7 though some important issues regarding treaty entitlement have yet to be finalised.",p,
Action 6,p,
"Action 6 is intended to prevent the granting of treaty benefits in inappropriate circumstances. As noted above, whether the Issuer will be subject to UK corporation tax may depend on whether it can benefit from Article 7 of the UK-Netherlands double tax treaty. Further, it is expected that the Issuer will rely on the interest and other articles of treaties entered into by The Netherlands to be able to receive payments from some Obligors free from withholding taxes that might otherwise apply. The final recommendation of the OECD for Action 6 is that treaties should include one or both of a ""limitation of benefits"" rule and a ""principal purpose test"". If a person were not to satisfy either a ""limitation of benefits"" rule or a ""principal purpose test"" in a treaty then it could be denied the benefits of the treaty.",p,
"The final form of a ""limitation of benefits"" rule is not yet certain. The recommended ""principal purpose test"" would deny a treaty benefit where it is reasonable to conclude, having regard to all relevant facts and circumstances, that obtaining that benefit was one of the principal purposes of any arrangement or transaction that resulted directly or indirectly in that benefit, unless it is established that granting that benefit in those circumstances would be in accordance with the object and purpose of the relevant provisions of the treaty. It is unclear how a ""principal purpose test"", if adopted, would be applied by the tax authorities of those jurisdictions from which payments are made to the Issuer. Further, the OECD has noted that further work needs to be undertaken during 2016 in relation to the treaty entitlement of funds that are not collective investment vehicles. This work may be relevant to the treaty entitlement of the Issuer.",p,
"If the Issuer were to be denied the benefits of the UK-Netherlands double tax treaty and it were trading as opposed to carrying on investment activities, then the Issuer could be treated as having a taxable permanent establishment in the UK. If UK tax were imposed on the net income or profits of the Issuer, the amount of tax due would likely be significant on the basis that some or all of the interest which it pays on the Notes may not be deductible. Profits from dealings in the Collateral Debt Obligations could also become taxable. If the UK imposed tax on the net income or profits of the Issuer, this would constitute a Note Tax Event, which may result in an optional redemption (in whole but not in part) of the Notes in accordance with Condition 7(g) (Redemption following Note Tax Event). If the Issuer were to be denied the benefit of a treaty entered into by The Netherlands and as a consequence payments were made to the Issuer subject to withholding taxes, and the Obligors do not make ""gross-up"" payments that cover the full amount of any such withholding taxes, the amounts available to make payments on, or distributions to, the Noteholders would accordingly be reduced. If the Issuer receives any interest payments on any Collateral Debt Obligation net of any applicable withholding tax, the Interest Coverage Tests and the Minimum Weighted Average Spread Test will be determined by reference to such net receipts. A Collateral Tax Event shall occur if the aggregate amount of any withholding tax on payments in respect of the Collateral Debt Obligations during any",p,
"Due Period is equal to or in excess of 6 per cent. of the aggregate interest, discount or premium payments due on all Collateral Debt Obligations during such Due Period (other than any additional interest arising as a result of the operation of any gross-up provision), following which the Rated Notes may be redeemed (in whole but not in part) at the option of the Subordinated Noteholders, acting by way of an Ordinary Resolution. See Condition 7(b) (Optional Redemption).",p,
Action 7,p,
"Action 7 is intended to prevent the artificial avoidance of permanent establishment status. As noted above, whether the Issuer will be subject to UK corporation tax may depend on whether the Collateral Manager is regarded as an agent of independent status for the purpose of Article 5(6) of the UK- Netherlands double tax treaty. The final recommendation for Action 7 would exclude the Collateral Manager from the definition of an independent agent if it acts exclusively, or almost exclusively, on behalf of enterprises which, based on all the relevant facts and circumstances, it ""controls"". The draft OECD commentary published as part of the final recommendation gives the following as an example of what is meant by control: ""where a person or enterprise controls an enterprise by virtue of a special arrangement that allows that person to exercise rights that are similar to those that it would hold if it possessed directly or indirectly more than 50 per cent of the beneficial interests in the enterprise"". However, it is not clear in what other circumstances ""control"" might exist.",p,
"If the Issuer carries on investment activities as opposed to a trade, the final recommendations for Action 7 are not expected to affect the Issuer. However, if the Issuer were to be trading, and the UK- Netherlands double tax treaty were amended to incorporate the final recommendations of the OECD in relation to Action 7, then the Issuer could be treated as having a taxable permanent establishment in the UK if it is ""controlled"" by the Collateral Manager, and the Collateral Manager acts exclusively or almost exclusively for enterprises that it ""controls"". If UK tax were imposed on the net income or profits of the Issuer, the amount of tax due would likely be significant on the basis that some or all of the interest which it pays on the Notes may not be deductible. Profits from dealings in the Collateral Debt Obligations could also become taxable. If the UK imposed tax on the net income or profits of the Issuer, this will constitute a Note Tax Event, which may result in an optional redemption (in whole but not in part) of the Notes in accordance with Condition 7(g) (Redemption following Note Tax Event).",p,
"On 28 January 2016, the European Commission published a Commission Recommendation encouraging the Member States of the EU to implement and make use of this final recommendation in order to address artificial avoidance of permanent establishment status.",p,
Implementation of the final recommendations,p,
"In February 2015, the OECD approved a mandate (endorsed by the G20 Finance Ministers and Central Bank Governors) to develop a multilateral instrument which will implement some or all of those final recommendations that relate to double tax treaties, including those relating to Actions 6 and 7, by 31 December 2016. The multilateral instrument is being developed by an ad hoc Group of countries including the UK and The Netherlands. Nevertheless, it is not yet certain which countries will sign this multilateral instrument, nor whether and to what extent the final recommendations of the OECD will be implemented.",p,
EU Savings Directive,p,
"Under EC Council Directive 2003/48/EC on the taxation of savings income, each Member State is required to provide to the tax authorities of another Member State details of payments of interest or other similar income paid by a person within its jurisdiction to, or collected by such a person for, an individual resident or certain limited types of entity established in that other Member State.",p,
"On 24 March 2014, the Council of the European Union adopted a Council Directive amending and broadening the scope of the requirements described above (the “Amending Directive”). EU member states are required to apply these new requirements from 1 January 2017. The changes will expand",p,
"the range of payments covered by the EU Savings Directive, in particular to include additional types of income payable on securities. The Amending Directive will also expand the circumstances in which payments that indirectly benefit an individual resident in an EU member state must be reported. This approach will apply to payments made to, or secured for, persons, entities or legal arrangements (including trusts) where certain conditions are satisfied, and may in some cases apply where the person, entity or arrangement is established or effectively managed outside of the European Union.",p,
"For a transitional period, Austria is required (unless during that period it elects otherwise) to operate a withholding system in relation to such payments. The changes referred to above will broaden the types of payments subject to withholding if a withholding system is still in operation when they are implemented.",p,
The end of the transitional period is dependent upon the conclusion of certain other agreements relating to information exchange with certain other countries. A number of non-EU countries and territories including Switzerland have adopted similar measures (a withholding system in the case of Switzerland).,p,
"If a payment were to be made or collected through a state which operates a withholding system and an amount of, or in respect of, tax were to be withheld from that payment, neither the Issuer nor the Principal Paying Agent nor any other person would be obliged to pay additional amounts with respect to any Note as a result of the imposition of such withholding tax. Pursuant to Condition 8(d) (Principal Paying Agent and Transfer Agents), so long as such a jurisdiction exists, the Issuer is required to maintain a paying agent in an EU member state that is not obliged to withhold or deduct tax pursuant to any law implementing or complying with, or introduced in order to conform to, the EU Savings Directive.",p,
Dutch VAT Treatment of the Collateral Management Fees,p,
"The Issuer has been advised that under current Dutch law, the Collateral Management Fees should be exempt from VAT in The Netherlands. This is on the basis that they should be treated as consideration paid for collective portfolio management services provided to a ""special investment fund"" for the purposes of article 11(1)(i)(3) of the Dutch VAT act.",p,
"This exemption is based upon Article 135(1)(g) of Council Directive 2006/112/EC on the Common System of Value Added Tax (the ""Directive""), which provides that Member States shall exempt the management of ""special investment funds"" as defined by Member States.",p,
"On 9 December 2015, the ECJ handed down its judgment in the case of Staatssecretaris van Financiën v Fiscale Eenheid X NV cs Case C‑595/13 (the ""Fiscale Eenheid Case"") which concerned whether a Dutch real estate fund qualified as a ""special investment fund"" under the Directive. The Court decided that the power accorded to Member States to define the meaning of ""special investment funds"" must be exercised consistently with the objectives pursued by the Directive and with the principle of ""fiscal neutrality"", and accordingly that the following are ""special investment funds"": (i) funds which constitute undertakings for collective investment in transferable securities within the meaning of the UCITS Directive and (ii) funds which, without being collective investment undertakings within the meaning of that Directive, display features that are sufficiently comparable for them to be in competition with such undertakings - in particular that they are subject to specific State supervision under national law (as opposed to under the UCITS Directive). The Court did not answer the question of whether the fund the subject of its decision constituted a ""special investment fund"", including the question of whether the fund was subject to ""specific State supervision"", leaving this to the national court to determine. The Dutch courts, including the Supreme Court that referred the Fiscale Eenheid Case to the ECJ, have not elaborated on this concept of ""specific state supervision"".",p,
"Accordingly, there is a risk that the Issuer may not qualify as a ""special investment fund"" under the Directive and/or the Dutch VAT act. The Issuer (and other Dutch collateralised loan obligation vehicles) have the benefit of a tax ruling from the Dutch tax authorities (which pre-dates the Fiscale",p,
