line,tag,pred
"The performance of other collateralised loan obligation vehicles (“CLO Vehicles”) or other similar investment funds (“Other Funds”) managed or advised by the Collateral Manager or Affiliates of the Collateral Manager should not be relied upon as an indication or prediction of the performance of the Issuer. Such other CLO Vehicles and Other Funds may have significantly different characteristics, including but not limited to their structures, composition of the collateral pool, investment objectives, leverage, financing costs, fees and expenses, management personnel and other terms when compared to the Issuer and may have been formed and managed under significantly different market conditions than those which apply to the Issuer and its Portfolio.",p,
"The Issuer will be highly dependent on the financial and managerial experience of certain individuals associated with the Collateral Manager in analysing, selecting and managing the Collateral Obligations. There can be no assurance that such key personnel currently associated with the Collateral Manager or any of its Affiliates will remain in such position throughout the life of the transaction. The loss of one or more of such individuals could have a material adverse effect on the performance of the Issuer.",p,
"In addition, the Collateral Manager may resign or be removed for cause as described herein under “Description of the Collateral Management and Administration Agreement”. There can be no assurance that any successor collateral manager would have the same level of skill in performing the obligations of the Collateral Manager, in which event payments on the Notes could be reduced or delayed.",p,
"It should be noted that upon the appointment of a successor collateral manager, the Trustee shall be obliged to agree to any amendment to modify the duties, fees (and in the case of any modification which increases the Senior Management Fees) and obligations of such collateral manager under the Collateral Management and Administration Agreement, subject only to the prior consent of the Subordinated Noteholders acting by Ordinary Resolution and the Controlling Class acting by Extraordinary Resolution (in each case excluding (x) any CM Non-Voting Exchangeable Notes, (y) any CM Non-Voting Notes and (z) any Notes held by the Collateral Manager or its Affiliates and/or any Notes over which the Collateral Manager or any Affiliate thereof has discretionary voting authority) and each other party to the Collateral Management and Administration Agreement but without the consent of any other Class of Noteholders or any other Secured Party.",p,
The Collateral Manager is not required to devote all of its time to the performance of the Collateral Management and Administration Agreement and will continue to advise and manage other investment funds in the future.,p,
"The Collateral Manager’s information and technology systems may be vulnerable to damage or interruption from computer viruses, network failures, computer and telecommunications failures, infiltration by unauthorised persons and security breaches, usage errors by their respective professionals, power outages and catastrophic events such as fires, tornadoes, floods, hurricanes and earthquakes. Although the Collateral Manager may have implemented various measures to manage risks relating to these types of events, the failure of these systems and/or of disaster recovery plans for any reason could cause significant interruptions in the Collateral Manager’s operations and result in a failure to maintain the security, confidentiality or privacy or sensitive data. Such a failure could impede the ability of the Collateral Manager to perform its duties under the Transaction Documents.",p,
4.27 No Initial Purchaser Role Post-Closing,p,
"The Initial Purchaser takes no responsibility for, and has no obligations in respect of, the Issuer and will have no obligation to monitor the performance of the Portfolio or the actions of the Collateral Manager or the Issuer and no authority to advise the Collateral Manager or the Issuer or to direct their actions, which will be solely the responsibility of the Collateral Manager and the Issuer. If the Initial Purchaser or its Affiliates owns Notes, they will have no responsibility to consider the interests of any other owner of Notes with respect to actions they take or refrain from taking in such capacity.",p,
4.28 Acquisition and Disposition of Collateral Obligations,p,
The proceeds of the issue of the Notes remaining after payment of:,p,
the acquisition costs for the Collateral Obligations acquired by the Issuer on or prior to the Issue Date (including other amounts due in order to finance the acquisition of warehoused Collateral Obligations); and,p,
"certain fees, costs and expenses incurred in connection with the issue of the Notes and anticipated to be payable by the Issuer following completion of the issue of the Notes,",p,
"will be transferred from the Unused Proceeds Account and deposited in the Expense Reserve Account, the First Period Reserve Account and the Unused Proceeds Account on the Issue Date.",p,
"The Collateral Manager acting on behalf of the Issuer shall use commercially reasonable endeavours to purchase Collateral Obligations with an Aggregate Principal Balance (together with Collateral Obligations previously acquired) equal to at least the Target Par Amount out of the Balance standing to the credit of the Unused Proceeds Account during the Initial Investment Period. The Collateral Manager’s decisions concerning purchases of Collateral Obligations will be influenced by a number of factors, including market conditions and the availability of securities and loans satisfying the Eligibility Criteria, Reinvestment Criteria and the other requirements of the Collateral Management and Administration Agreement. The failure or inability of the Collateral Manager to acquire Collateral Obligations with the proceeds of the offering or to reinvest Sale Proceeds or payments and prepayments of principal in Substitute Collateral Obligations in a timely manner will adversely affect the returns on the Notes, in particular with respect to the most junior Class or Classes.",p,
"Notwithstanding the above, on and after the Issue Date, the Collateral Manager will have the ability to purchase Loss Mitigation Loans which shall not be required to satisfy the Eligibility Criteria at the time the Issuer (or the Collateral Manager, acting on behalf of the Issuer) enters into a binding commitment to purchase such obligation, but will only be designated as a Collateral Obligation by the Collateral Manager in accordance with the terms of the Collateral Management and Administration Agreement.",p,
"Under the Collateral Management and Administration Agreement and as described herein, the Collateral Manager may only, on behalf of the Issuer, dispose of a limited percentage of Collateral Obligations in any period of 12 calendar months as well as any Collateral Obligation that meets the definition of a Defaulted Obligation, an Exchanged Security and, subject to the satisfaction of certain conditions, a Credit Risk Obligation or Credit Improved Obligation. Notwithstanding such restrictions and subject to the satisfaction of the conditions set forth in the Collateral Management and Administration Agreement, sales and purchases by the Collateral Manager of Collateral Obligations on behalf of the Issuer could result in losses by the Issuer, which will be borne in the first instance by the holders of the Subordinated Notes, then by the holders of the Class Z Notes and then by holders of the Rated Notes, beginning with the most junior Class.",p,
"In addition, circumstances may exist under which the Collateral Manager may believe that it is in the best interests of the Issuer to dispose of a Collateral Obligation, but will not be permitted to do so under the terms of the Collateral Management and Administration Agreement.",p,
4.29 Retention Financing,p,
"The Retention Holder intends to enter into financing arrangements in respect of the Retention Notes that it is required to acquire in order to comply with the EU Retention Requirements (any such arrangements, the “Retention Financing Arrangements”), and in respect of any Retention Financing Arrangements, will either grant security over, or transfer title to, the Retention Notes in connection with such financing. If the collateral arrangements in respect of such Retention Financing Arrangements are by way of title transfer, the Retention Holder would retain the economic risk in the Retention Notes but not legal ownership of them. None of the Collateral Manager, the Retention Holder, any Agent, the Issuer, the Trustee, the Sole Arranger, the Initial Purchaser or any of their respective Affiliates makes any representation, warranty or guarantee that such Retention Financing Arrangements will comply with the EU Retention Requirements. In particular, should the Retention Holder default in the performance of its obligations under the Retention Financing Arrangements, the lender or lenders thereunder would have the right to enforce the security granted by the Retention Holder, including effecting the sale or appropriation of some or all of the Retention Notes or, if the collateral arrangements in respect of such Retention Financing Arrangements are by way of title transfer, the Retention Holder would not be entitled to have the Retention Notes (or equivalent securities) returned to it. In exercising its rights pursuant to any Retention Financing Arrangements, any lender would not be required to have regard to the EU Retention Requirements and any such sale or appropriation may therefore cause the transaction described in this Offering Circular to be non-compliant with the EU Retention Requirements. See “Risk Factors – Regulatory Initiatives – Risk Retention and Transparency Requirements – EU Retention and Transparency Requirements” and see “Conflicts of Interest – Certain Conflicts of Interest Involving or Relating to the Initial Purchaser and its Affiliates”. Additionally, a default by a financing counterparty under a Retention Financing Arrangement that was effected by way of title transfer may also result in the Retention Notes failing to be returned to the Retention Holder. Although the Collateral Manager may direct a Regulatory Refinancing and purchase additional Notes thereunder in order to maintain compliance with the EU Retention Requirements and/or the U.S. Retention Regulations (if applicable), there can be no assurance that the Regulatory Refinancing in accordance with Condition 7(b)(viii) (Optional Redemption effected through Regulatory Refinancing) will be viewed effective for such purposes by the applicable governmental authorities. See Condition 7(b)(viii) (Optional Redemption effected through Regulatory Refinancing).",p,
"The term of any Retention Financing Arrangements may be considerably shorter than the effective term of the Notes, and separately, or as a result of other terms of the Retention Financing Arrangements may require the Retention Holder to repay or refinance the Retention Financing Arrangements whilst some or all Classes of Notes are Outstanding. If refinancing opportunities were limited at such time and the Retention Holder was unable to repay the retention financing from its own resources, the Retention Holder could, subject to being so permitted or required by the terms of the Retention Financing Arrangements, be forced to sell some or all of the Retention Notes in order to obtain funds to repay the retention financing without regard to the EU Retention Requirements, and such sales may therefore cause the transaction described in this Offering Circular to be non-compliant with the EU Retention Requirements.",p,
4.30 Regulatory Risk,p,
"In many jurisdictions, especially in continental Europe, engaging in lending activities “in” certain jurisdictions whether conducted via the granting of loans, purchases of receivables, discounting of invoices, guarantee transactions or otherwise (collectively, “Lending Activities”) is generally considered a regulated financial activity and, accordingly, must be conducted in compliance with applicable local banking laws. In many such jurisdictions, there is comparatively little statutory, regulatory or interpretive guidance issued by the competent authorities or other authoritative guidance as to what constitutes the conduct of Lending Activities in such jurisdictions.",p,
"As such, Collateral Obligations may be subject to these local law requirements. Moreover, these regulatory considerations may differ depending on the country in which each Obligor is located or domiciled, on the type of Obligor and other considerations. Therefore, at the time when Collateral Obligations are acquired by the Issuer, there can be no assurance that, as a result of the application of regulatory law, rule or regulation or interpretation thereof by the relevant governmental body or agency,",p,
"or change in such application or interpretation thereof by such governmental body or agency, payments on the Collateral Obligations might not in the future be adversely affected as a result of such application of regulatory law or that the Issuer might become subject to proceedings or action by the relevant governmental body or agency, which, if determined adversely to the Issuer, may adversely affect its ability to make payments in respect of the Notes.",p,
4.31 Ownership of Collateral Obligations through one or more Issuer Subsidiaries,p,
Some of the Collateral Obligations and other assets of the Issuer may be held by one or more subsidiaries that are treated as corporations for U.S. federal income tax purposes. Any such Issuer Subsidiary may be,p,
"(i) subject to U.S. federal income tax on a net income basis (and possibly a branch profits tax as well) and/or interest and penalties, (ii) subject to a 30 per cent. U.S. withholding tax on some or all of its income, and/or (iii) required to withhold tax in respect of any distributions it makes to the Issuer. No opinion of counsel will be received regarding the U.S. federal income or other tax treatment of the Issuer Subsidiary. Taxes incurred or withheld by the Issuer Subsidiary may reduce amounts that would otherwise be distributable to the Issuer, and subsequently available for distribution to investors.",p,
4.32 Valuation Information; Limited Information,p,
"None of the Initial Purchaser, the Sole Arranger, the Collateral Manager or any other transaction party will be required to provide periodic pricing or valuation information to investors. Investors will receive limited information with regard to the Collateral Obligations and none of the transaction parties (including the Issuer, Trustee and Collateral Manager) will be required to provide any information other than what is required in the Trust Deed or the Collateral Management and Administration Agreement. Furthermore, if any information is provided to the Noteholders (including required reports under the Trust Deed), such information may not be audited. Finally, the Collateral Manager may be in possession of material, non-public information with regard to the Collateral Obligations and will not be required to disclose such information to the Noteholders.",p,
4.33 Recharacterisation of Trading Gains,p,
"The Collateral Manager may, in its discretion, direct that all or part of any Trading Gains which would have been deposited into the Principal Account and designated for reinvestment or used to redeem the Notes in accordance with the Principal Priority of Payments are instead deposited into the Interest Account, subject to certain conditions, including the Class F Par Value Ratio being at least equal to the Issue Date Class F Par Value Ratio after giving effect to any such deposit. Such Trading Gains will then be distributed as Interest Proceeds in accordance with the Priorities of Payment. As a result, such Trading Gains would not be available to be reinvested in Collateral Obligations and therefore the Aggregate Principal Balance of Collateral Obligations securing the Notes may be less than what would have otherwise been the case if such amounts had been reinvested in Collateral Obligations. See Condition 3(l)(ii) (Interest Account).",p,
5. CONFLICTS OF INTEREST,p,
"The Initial Purchaser and the Collateral Manager, are acting in a number of capacities in connection with the transaction described herein, which may give rise to certain conflicts of interest. The following briefly summarises some of these conflicts, but is not intended to be an exhaustive list of all such conflicts.",p,
Certain Conflicts of Interest Involving or Relating to the Collateral Manager and its Affiliates,p,
"The following briefly summarises certain potential and actual conflicts of interest which may arise from the overall investment activity of the Collateral Manager, its clients and its affiliates, but is not intended to be an exhaustive list of all such conflicts. The scope of the activities of the affiliates of the Collateral Manager and the funds and clients advised by affiliates of the Collateral Manager may give rise to conflicts of interest or other restrictions and/or limitations imposed on the Issuer in the future that cannot be foreseen or mitigated at this time.",p,
"On the Issue Date, the Collateral Manager expects to purchase the Retention Notes. The Collateral Manager and one or more of its Collateral Manager Related Persons may from time to time hold other",p,
"Notes of any Class. Although the Collateral Manager, the Collateral Manager Related Persons and/or other parties related to or affiliated with the Collateral Manager may at times be Noteholders, the interests and incentives for such Noteholders will not necessarily be aligned with those of the other Noteholders of any particular Class. The Collateral Manager may rebate or otherwise not receive a portion of the Collateral Management Fees that relate to the ownership, if any, of Notes by certain Collateral Manager Related Persons. Such an arrangement may affect the incentives of the Collateral Manager in managing the Collateral Obligations or the Loss Mitigation Loans and may also affect the actions or inactions of that Noteholder in taking (or failing to take) any actions it may be permitted to take under the Trust Deed and other Transaction Documents, including votes concerning amendments.",p,
"If the Collateral Manager Related Persons or other parties related to or affiliated with the Collateral Manager collectively become the holders of a majority of the Subordinated Notes, they will have the ability to direct the Issuer and the Trustee to take, or not to take, certain actions in their capacity as Noteholders. Holders of a majority of the Subordinated Notes may, amongst other things and subject to other conditions or restrictions that may apply: (i) nominate a successor collateral manager if the Collateral Manager resigns or is removed for cause, (ii) direct certain redemptions or prevent other holders of Notes from directing those redemptions, (iii) consent to the issuance of additional notes by the Issuer and (iv) consent to or direct certain refinancings of the Notes. If such parties become the holders of not less than 66⅔ per cent. of the aggregate outstanding amount of the Subordinated Notes, the Collateral Manager Related Persons or other parties related to or affiliated with the Collateral Manager will also have the ability, subject to certain conditions, to direct an optional redemption in whole pursuant to Condition 7(g) (Redemption Following Note Tax Event) or to prevent the other holders of Subordinated Notes from directing an optional redemption in whole pursuant to Condition 7(g) (Redemption Following Note Tax Event). Any such rights afforded to the Collateral Manager Related Persons or other parties related to or affiliated with the Collateral Manager in their capacities as holders will be in addition to any contractual rights (including certain consent rights) available to the Collateral Manager in its capacity as such.",p,
"In addition, the Collateral Manager may discuss the composition of the Collateral Obligations and other matters relating to the transactions contemplated hereby with other Collateral Manager Related Persons or other parties related to or affiliated with the Collateral Manager and may have such discussions with other beneficial owners of Notes or stakeholders in the Issuer, other transaction parties or other Persons. There can be no assurance that any such discussions will not influence the actions or inactions of the Collateral Manager. As a Noteholder, each of the Collateral Manager Related Persons (or any Affiliate of the Collateral Manager as the investment adviser to a Collateral Manager Related Person or other parties related to or affiliated with the Collateral Manager) will be free to exercise the voting, consent and other rights of the Notes in whatever way each determines to be in its own interests and without taking into account the interests of the other Noteholders.",p,
"The Collateral Manager may only be removed for “cause”, notwithstanding any losses that Noteholders may realise upon their investments in Notes. See “Description of the Collateral Management and Administration Agreement – Removal of the Collateral Manager for Cause”. Any Notes held by (i) Collateral Manager Related Persons shall not have any voting rights in respect of, and shall not be counted for the purposes of determining a quorum and the results of voting on any CM Removal Resolution; and (ii) the Collateral Manager shall not have any voting rights in respect of, and shall not be counted for the purposes of determining a quorum and the results of voting on any CM Replacement Resolution following a CM Removal Resolution.",p,
"The Collateral Manager, one or more of its Affiliates or the Collateral Manager Related Persons may also have ongoing relationships with companies whose securities or loans are pledged to secure the Secured Obligations and may own debt and equity securities of issuers or obligors of Collateral Obligations. As a result, officers of the Collateral Manager, one or more of its Affiliates and the Collateral Manager Related Persons may possess information relating to issuers or obligors of Collateral Obligations which is not known to the individuals at the Collateral Manager responsible for monitoring the Collateral Obligations or performing obligations under the Collateral Management and Administration Agreement, and such officers will be under no obligation to make such information available to those responsible for monitoring the applicable Collateral Obligations or performing obligations under the Collateral Management and Administration Agreement. Additionally, the",p,
"Collateral Manager, one or more of its Affiliates and other Collateral Manager Related Persons may receive fees or other benefits for these services which are greater than any fees the Collateral Manager is receiving for its services to the Issuer. This disparity in fee income may create potential conflicts of interest relating to the Collateral Manager’s obligations to the Issuer and its and/or any such Affiliate’s or Collateral Manager Related Persons’ obligations to such other clients. The Collateral Manager, one or more of its Affiliates and other Collateral Manager Related Persons may also carry on investment activities for their own accounts and for family members and friends who do not invest in the Issuer, and may give advice and recommend investments to other managed accounts or investment funds which may differ from advice given to, or investments recommended for, the Issuer, even in cases where their investment objectives may be the same or similar.",p,
"In addition, the Collateral Manager, one or more of its Affiliates and other Collateral Manager Related Persons may invest in securities or loans that are pari passu, senior or junior to, or have interests different from or adverse to, the Collateral Obligations of the Issuer. In such instances, the Collateral Manager, such Affiliates and other Collateral Manager Related Persons may in their discretion, subject to certain restrictions, make investment recommendations and decisions that may be the same as or different from those made with respect to the Issuer’s investments. The Collateral Manager, one or more of its Affiliates and other Collateral Manager Related Persons currently, and/or may in the future, serve as collateral manager for, invest in or be affiliated with other entities organised to issue collateralised loan obligations (CLOs), collateralised debt obligations (CDOs) or collateralised bond obligations (CBOs) secured or backed by assets similar to the Collateral Obligations. The Collateral Manager and its Affiliates may at certain times be simultaneously seeking to purchase or sell investments for the Issuer and any similar entity for which it serves as collateral manager at such time, or for its affiliates (including any account, portfolio or investment company for which the Collateral Manager or any affiliate serves as manager or investment advisor). Other entities for which the Collateral Manager or its Affiliates serve as collateral manager may have investment objectives, programs, strategies and positions that are similar or dissimilar to or may conflict with those of the Issuer. Also, such other entities may invest in businesses that compete with, have interests adverse to, or are affiliated with the issuers or obligors of assets held by the Issuer, which could adversely affect the performance of the Issuer. There is no assurance that any such other entities with investment objectives, programs or strategies similar to those of the Issuer will hold the same positions or perform in a substantially similar manner as the Issuer. The Collateral Manager and its Affiliates may give advice or take action with respect to the investments of other Collateral Manager Related Persons which may differ from the advice given or the timing or nature of any action taken with respect to investments of the Issuer. As a result of such advice or actions, the prices and availability of securities and other financial instruments in which the Issuer invests or may seek to invest, and the performance of the Issuer, may be adversely affected.",p,
"When buying and selling assets for client accounts, including the Issuer, other CLO, CDO, CBO or similar clients and Collateral Manager Related Persons, the Collateral Manager and its Affiliates generally aggregate multiple transactions into one order so that multiple accounts may participate equally over time on a fair and equitable basis, in terms of best available cost, efficiency and terms under the circumstances. Although certain accounts may be excluded from a given aggregated order, no account is favoured over any other account on an overall, long-term basis. Each account that participates in an aggregated order participates at the average price, except as noted below. Typically transaction costs are shared pro rata based on each account’s participation in the transaction. In certain transactions, prices may differ as a result of differences in fees, taxes and transaction charges that are assessed on each participating account and vary depending upon a number of factors including, but not limited to, the domicile of the account, the size of participating accounts or amounts allocated. The Collateral Manager will determine whether an asset is appropriate for one or more of their respective CLO, CDO, CBO or similar clients on the basis of a number of factors including each such client’s eligibility criteria, concentration limitations and portfolio tests, both at the time of such determination and prospectively, in addition to any other factors relevant at the time. It is possible, due to differing investment objectives or other reasons, that the Collateral Manager may purchase assets for one client or account and sell such assets for another client or account.",p,
"Portfolio transactions for the Issuer, other CLO, CDO, CBO or similar clients and for Collateral Manager Related Persons are allocated to broker-dealers on the basis of best execution available in light of the overall quality of brokerage, prime brokerage, financing and other services provided to the Issuer. In",p,
"seeking best execution, the Collateral Manager and its Affiliates may consider a variety of factors including quality of execution, reputation, financial strength and stability, block trading and block positioning capabilities, willingness and ability to execute difficult transactions, willingness and ability to commit capital, access to underwritten offerings and secondary markets, ongoing reliability, overall costs of a trade including commissions, mark-ups, mark-downs or spreads in the context of the Collateral Manager’s knowledge of negotiated commission rates currently available and other current transaction costs, nature of the investment and the available market makers, desired timing of the transaction and size of trade, confidentiality of trading activity and other similar services.",p,
"Certain separately managed accounts or funds managed by the Collateral Manager and one or more of its Affiliates may require the Collateral Manager or such Affiliates to apply a different valuation methodology in valuing specific investments than the valuation methodology set forth in the Transaction Documents for the Issuer. As a result of such different methodology, the value of certain investments held in such separately managed accounts or funds managed by the Collateral Manager may differ from the value assigned to the same investments held by the Issuer by the Transaction Documents.",p,
"Although the Collateral Manager will devote as much time to the Issuer as the Collateral Manager deems appropriate, in order to satisfy its obligations under the Collateral Management and Administration Agreement, the Collateral Manager may have conflicts in allocating its time and services among the Issuer and the Collateral Manager Related Persons. In addition, the Collateral Manager and its Affiliates, in connection with their other business activities, may acquire material non-public confidential information and enter into non-disclosure agreements that may restrict the Collateral Manager and its Affiliates from purchasing investments or selling investments for themselves or their respective clients (including the Issuer) or otherwise using such information for the benefit of their respective clients or themselves.",p,
"The Collateral Manager may from time to time decline to direct the purchase or sale hereunder of investments that are otherwise suitable for purchase or sale hereunder in the event that such investments have been issued by (i) Persons of which the Collateral Manager, one or more of its Affiliates or any of its or their officers, directors or employees are directors or officers, (ii) Persons for which the Collateral Manager or one or more of its Affiliates act as financial advisor or underwriter or (iii) Persons about which the Collateral Manager or one or more of its Affiliates have information which the Collateral Manager deems confidential or non-public or otherwise might prohibit it from trading such investments in accordance with applicable law.",p,
"None of the Collateral Manager, its Affiliates or other Collateral Manager Related Persons is under any obligation to offer investment opportunities of which it becomes aware to the Issuer or to account to the Issuer (or share with the Issuer or inform the Issuer of) any such transaction or any benefit received by it from any such transaction or to inform the Issuer of any investments before offering any investments to other Collateral Manager Related Persons. Furthermore, the Collateral Manager and any of its Affiliates may make an investment on behalf of any Collateral Manager Related Persons without offering the investment opportunity or making any investment on behalf of the Issuer. Furthermore, the Collateral Manager, one or more of its Affiliates and any of the Collateral Manager Related Persons may make an investment on its own behalf without offering the investment opportunity to, or the Collateral Manager making any investment on behalf of, the Issuer. Affirmative obligations may exist, or may arise in the future, whereby the Collateral Manager or one or more of its Affiliates is obligated to offer certain investments to one or more Collateral Manager Related Persons before or without the Collateral Manager offering those investments to the Issuer. The Collateral Manager, each of its Affiliates and each of the Collateral Manager Related Persons has no affirmative obligation to offer any investments to the Issuer or to inform the Issuer of any investments before engaging in any investments for itself. The Collateral Manager may make investments on behalf of the Issuer in assets that it has declined to invest in for its own account, the account of any Collateral Manager Related Persons or the account of its other clients. The Collateral Management and Administration Agreement provides that, after the Issue Date, Collateral Obligations may be purchased from or sold to Collateral Manager Related Persons; any such purchase or sale will be effected in accordance with the Collateral Manager’s internal policies and procedures and applicable law.",p,
"The Collateral Manager may effect “cross” transactions between a Collateral Manager Related Person and the Issuer if permitted by applicable law. In such a case, the Issuer will purchase investments held by one or more of the Collateral Manager Related Persons, or will sell investments to one or more of the Collateral Manager Related Persons. The Collateral Manager and its Affiliates will effect these transactions only (i) when the Collateral Manager and, if applicable, one or more of its Affiliates deem the transaction to be in the best interest of both the Issuer and the applicable Collateral Manager Related Person and (ii) at a price and under circumstances that the Collateral Manager and its Affiliates have determined, by reference to independent market indicators, to constitute Best Execution for the Issuer and the applicable Collateral Manager Related Person. “Best Execution” means the method whereby the Collateral Manager takes all sufficient steps to obtain the best possible results for the Issuer in accordance with The Handbook of Rules and Guidance of the FCA, as amended, varied or substituted from time to time. Neither the Collateral Manager nor any of its Affiliates receives any compensation in connection with “cross” transactions. To the extent that any such transactions may be viewed as a principal transaction, the Collateral Manager will comply with the written policies and procedures of the Collateral Manager then in effect regarding cross trades and principal transactions as well as applicable law. “Inadvertent” cross transactions may also occur when trades cross in the market. For example, when the Collateral Manager or its Affiliates periodically rebalance accounts, certain Collateral Manager Related Persons may sell investments into the market at the same time that other Collateral Manager Related Persons and/or the Issuer are purchasing the same investments in the market, resulting in an inadvertent or “deemed” market cross. In these cases, the Collateral Manager and its Affiliates ensure that an independent broker-dealer establishes the price for the transaction. In these situations, the Collateral Manager and its Affiliates do not instruct the broker to directly move positions between accounts.",p,
"Certain of the fees payable to the Collateral Manager are payable on a senior basis, other fees payable to it are payable on a subordinated basis, and other fees are payable to it on an incentive basis. In certain circumstances, such payment arrangements could create a conflict of interest between the Collateral Manager and the Noteholders of one or more Classes of Notes.",p,
"As consideration for its collateral management services, the Collateral Manager may subscribe for a portion of the Class Z Notes on the Issue Date at their stated Issue Price. Such Class Z Notes may also be subscribed for by certain other Noteholders. Such Class Z Notes are being issued in place of the Collateral Manager receiving a subordinated management fee and may affect the incentives of the Collateral Manager in managing the Collateral Obligations and may also affect the actions of any Noteholders which are also Class Z Noteholders in taking any actions they may be permitted to take in respect of the Notes, including voting on any proposed amendments. In addition, the Collateral Manager shall use commercially reasonable efforts to cause the transfer of Class Z Notes to a successor collateral manager and such successor collateral manager would have to agree to the same or substantially similar fee arrangements. This may make it more difficult to assign the Collateral Management and Administration Agreement or to find a successor collateral manager upon a resignation of the Collateral Manager.",p,
"Sculptor Capital Management, Inc. (“SCM”), an affiliate of the Collateral Manager, is a publicly traded company listed on the New York Stock Exchange. SCM has significant economic and business interests and objectives that are different than or conflict with those of the Issuer and the Collateral Manager Related Persons. Accordingly, the interests of shareholders of SCM may not be aligned with the interests of the Noteholders. In situations where these interests are not aligned, the Collateral Manager faces a conflict of interest when it acts or fails to act. In this regard, SCM has direct relationships with counterparties of Collateral Manager Related Persons—certain counterparties provide underwriting, consulting, administration and financing services to SCM. In particular, a financial services firm that provides a significant amount of services to Collateral Manager Related Persons (such as prime brokerage, custodial, administration and other services) has been a major source of liquidity to SCM through a term loan facility, the terms of which are disclosed in SCM’s public disclosure documents, which are available at www.sec.gov. Moreover, certain of these counterparties have in the past, and may in the future, underwrite and analyse SCM’s Class A shares.",p,
"Third party service providers and counterparties that provide services to, or engage in transactions with, SCM or its subsidiaries also provide services to, or engage in transactions with, the Issuer. These service providers and counterparties also provide services to, or engage in transactions with, SCM partners and",p,
principals. The Collateral Manager has a conflict of interest in selecting these service providers and counterparties on behalf of the Issuer because the Collateral Manager may favour service providers and counterparties that provide services to SCM or its principals or subsidiaries for attractive fees or other terms of service.,p,
Rating Agencies,p,
"Moody’s and S&P have been engaged by the Issuer to provide their ratings on the Rated Notes. Either Rating Agency may have a conflict of interest where the issuer of a security pays the fee charged by the Rating Agency for its rating services, as the case with the rating of the Rated Notes (with the exception of unsolicited ratings).",p,
"Certain Conflicts of Interest Involving or Relating to the Sole Arranger, the Initial Purchaser and its Affiliates",p,
"Barclays Bank PLC and its Affiliates (the “Barclays Parties”) will play various roles in relation to the offering, including acting as the structurer of the transaction and in other roles described below.",p,
"The Barclays Parties have been involved (together with the Collateral Manager) in the formulation of the Portfolio Profile Tests, Coverage Tests, Collateral Quality Tests, Priorities of Payment and other criteria in and provisions of the Trust Deed, the Collateral Management and Administration Agreement and the Retention Undertaking Letter. These may be influenced by discussions that the Initial Purchaser may have or have had with investors and there is no assurance that investors would agree with the views of one another or that the resulting modifications will not adversely affect the performance of the Notes or any particular Class of Notes.",p,
"Barclays Bank PLC provided financing to the Issuer pursuant to the Warehouse Arrangements which will be terminated on the Issue Date. Barclays Bank PLC has acted and will continue to act, in its own commercial interest in the capacity as Warehouse Provider. Barclays Bank PLC’s commercial interests under the Warehouse Arrangements may conflict with its commercial interests in its capacity as Initial Purchaser and/or Sole Arranger. Barclays Bank PLC’s commercial interests as Warehouse Provider may also conflict with the interests of the Noteholders and the transaction contemplated herein. See “The Warehouse Arrangements” above.",p,
"The Initial Purchaser will purchase the Subscribed Notes from the Issuer on the Issue Date and resell them in individually negotiated transactions at varying prices, which may result in a lower fee being paid to the Initial Purchaser in respect of those Notes. The Initial Purchaser may elect in its sole discretion to rebate a portion of its fees in respect of the Subscribed Notes to certain investors, including the Retention Holder. The Initial Purchaser may assist clients and counterparties in transactions related to the Notes (including assisting clients in future purchases and sales of the Notes and hedging transactions). The Initial Purchaser expects to earn fees and other revenues from these transactions.",p,
"The Barclays Parties are part of a global investment banking and securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and high-net-worth individuals. As such, they actively make markets in and trade financial instruments for their own account and for the accounts of customers in the ordinary course of their business. The financial services that the Barclays Parties may provide also include financing and, as such, the Barclays Parties may have and/or may provide financing to Collateral Manager Related Persons. In carrying out its obligations as Initial Purchaser or any other transaction party, no Barclays Party shall be under any duty to disclose to the Collateral Manager, the Issuer, the Trustee, any Noteholders, prospective investor or any other person, any non-public information acquired in the course of carrying on any business for, or in connection with, the provision of services to any other party. The Barclays Parties may have positions in and will likely have placed or underwritten certain of the Collateral Obligations or Loss Mitigation Loans (or other obligations of the Obligors of Collateral Obligations or Loss Mitigation Loans) when they were originally issued and may have provided or may be providing investment banking services and other services to Obligors of certain Collateral Obligations or Loss Mitigation Loans. In addition, the Barclays Parties and their clients may invest in debt obligations and securities that are senior to, or have interests different from or adverse to,",p,
"Collateral Obligations or Loss Mitigation Loans. Each of the Barclays Parties will act in its own commercial interest in its various capacities without regard to whether its interests conflict with those of the Noteholders or any other party. Moreover, the Issuer may invest in loans of Obligors Affiliated with the Barclays Parties or in which one or more Barclays Parties hold an equity or participation interest. The purchase, holding or sale of such Collateral Obligations or Loss Mitigation Loans by the Issuer may increase the profitability of the Barclays Party’s own investments in such Obligors.",p,
