line,tag,pred
"(xiii) the Issuer may only issue and sell additional Subordinated Notes three times and on each such occasion the aggregate principal amount of such issuance may not be less than EUR1,000,000.",p,{'POSITIVE': 0.000506503158248961}
"(b) Noteholders should be aware that additional Notes that are treated for non-tax purposes as a single series with the original Notes may be treated as a separate series for U.S. federal income tax purposes. If the new Notes are not fungible with the existing Notes for U.S. federal income tax purposes, the new Notes will be assigned a different CUSIP or other identifier than the existing Notes. In such case, the new Notes may be considered to have been issued with a greater amount of OID (as defined in “Tax Considerations – United States Federal Income Taxation – Interest on the Rated Notes”), which may affect the market value of the original Notes since such additional Notes may not be distinguishable from the original Notes.",p,{'POSITIVE': 0.0003100791072938591}
"(c) Subject to the requirements in (a) above (except for the condition in Condition 17(a)(v)), the Issuer may issue and sell additional Subordinated Notes (without issuing Notes of any other Class) provided that:",p,{'POSITIVE': 0.0003816575917880982}
(i) the subordination terms of such Subordinated Notes are identical to the terms of the previously issued Subordinated Notes;,p,{'POSITIVE': 0.0007148539298214018}
"(ii) the terms (other than the date of issuance, the issue price and the date from which interest will accrue) of such Subordinated Notes must be identical to the terms of the previously issued Subordinated Notes;",p,{'POSITIVE': 0.0008039771928451955}
"(iii) such additional Subordinated Notes are issued for a cash subscription price, the net proceeds to be:",p,{'POSITIVE': 0.0003086616052314639}
"(A) invested in Collateral Debt Obligations or Eligible Investments or, pending such investment, deposited in, the Unused Proceeds Account prior to the expiry of the Initial Investment Period or the Principal Account after the expiry of the Initial Investment Period and in each case invested in Eligible Investments, provided that the Issuer or the Investment Manager (acting on behalf of the Issuer) shall not be obliged to enter into any binding commitments to purchase Collateral Debt Obligations with such proceeds, until such proceeds have been deposited into the Unused Proceeds Account or the Principal Account (as applicable); or",p,{'POSITIVE': 0.0002553570084273815}
(B) used for other Permitted Uses;,p,{'POSITIVE': 0.0003983165661338717}
(iv) the Issuer must notify the Rating Agencies then rating any Notes of such additional issuance;,p,{'POSITIVE': 0.00024234512238763273}
(v) the holders of the Subordinated Notes shall have been notified in writing thirty calendar days prior to such issuance by the Issuer and shall have been afforded the opportunity to purchase additional Subordinated Notes in an amount not to exceed the Anti-Dilution Percentage of such additional Subordinated Notes and on the same terms offered to investors generally; and,p,{'POSITIVE': 0.000402440142352134}
"(vi) such additional issuance is in accordance with all applicable laws including, without limitation, the securities and banking laws and regulations of The Netherlands and do not adversely affect the Dutch tax position of the Issuer.",p,{'POSITIVE': 0.0002601460146252066}
References in these Conditions to the “Notes” include (unless the context requires otherwise) any other notes issued pursuant to this Condition 17 (Additional Issuances) and forming a single series with the Notes. Any further securities forming a single series with Notes constituted by the Trust Deed or any deed supplemental to it shall be constituted by a deed supplemental to the Trust Deed.,p,{'POSITIVE': 0.00026319012977182865}
18 Third Party Rights,h2,{'POSITIVE': 0.3947872519493103}
No person shall have any right to enforce any term or Condition of the Note under the Contracts (Rights of Third Parties) Act 1999.,p,{'POSITIVE': 0.0002715481095947325}
19 Governing Law,h2,{'POSITIVE': 0.9682972431182861}
(a) Governing Law,p,{'POSITIVE': 0.008635642006993294}
"The Trust Deed and each Class of Notes and any dispute, controversy, proceedings or claim of whatever nature (whether contractual or non-contractual) arising out of or in any way relating to the Trust Deed or any Class of Notes are governed by and shall be construed in accordance with English law. The Issuer Management Agreement and the Letter of Undertaking are governed by and shall be construed in accordance with Dutch law.",p,{'POSITIVE': 0.0003271299065090716}
(b) Jurisdiction,h2,{'POSITIVE': 0.011134212836623192}
"The courts of England are to have jurisdiction to settle any disputes (whether contractual or non- contractual) which may arise out of or in connection with the Notes, and accordingly any legal action or proceedings arising out of or in connection with the Notes (“Proceedings”) may be brought in such courts. The Issuer has in the Trust Deed irrevocably submitted to the jurisdiction of such courts and waives any objection to Proceedings in any such courts whether on the ground of venue or on the ground that the Proceedings have been brought in an inconvenient forum. This submission is made for the benefit of each of the Noteholders and the Trustee and shall not limit the right of any of them to take Proceedings in any other court of competent jurisdiction nor shall the taking of Proceedings in one or more jurisdictions preclude the taking of Proceedings in any other jurisdiction (whether concurrently or not).",p,{'POSITIVE': 0.0002777871850412339}
(c) Agent for Service of Process,h2,{'POSITIVE': 0.010372844524681568}
"The Issuer appoints TMF Corporate Services Limited (having an office, at the date hereof, at 5th Floor, 6 St. Andrew Street, London EC4A 3AE) as its agent in England to receive service of process in any Proceedings in England based on any of the Notes. If for any reason the Issuer ceases to have such an in England, it will promptly appoint a substitute process agent and notify the Trustee and the Noteholders of such appointment. Nothing herein shall affect the right to service of process in any other manner permitted by law.",p,{'POSITIVE': 0.0002730658743530512}
USE OF PROCEEDS,h2,{'POSITIVE': 0.9876292943954468}
"The net proceeds of the issue of the Notes remaining after payment of (a) certain fees and expenses incurred in connection with the issue of the Notes payable on or about the Issue Date and following completion of the issue of the Notes (including, without duplication, amounts deposited into the Expense Reserve Account) and (b) the acquisition costs of any Collateral Debt Obligations acquired by the Issuer on or prior to the Issue Date (if applicable), are expected to be approximately €401,500,000. Such remaining net proceeds shall be retained in the Unused Proceeds Account.",p,{'POSITIVE': 0.00032982113771140575}
FORM OF THE NOTES,h2,{'POSITIVE': 0.9689827561378479}
"References below to Notes and to the Global Certificates and the Definitive Certificates representing such Notes are to each respective Class of Notes, except as otherwise indicated.",p,{'POSITIVE': 0.0019734022207558155}
Initial Issue of Notes,h2,{'POSITIVE': 0.9706620573997498}
"The Regulation S Notes of each Class (other than, in certain circumstances, the Class E Notes, the Class F Notes and the Subordinated Notes and other than the Retention Notes) will be represented on issue by a Regulation S Global Certificate deposited with, and registered in the name of, a nominee of a common depositary for Euroclear and Clearstream, Luxembourg. Beneficial interests in a Regulation S Global Certificate may be held at any time only through Euroclear or Clearstream, Luxembourg. See “Book Entry Clearance Procedures”. Beneficial interests in a Regulation S Global Certificate may not be held by a U.S. Person or U.S. Resident at any time. By acquisition of a beneficial interest in a Regulation S Global Certificate, the purchaser thereof will be deemed to represent, among other things, that it is not a U.S. Person, and that, if in the future it determines to transfer such beneficial interest, it will transfer such interest only to a person whom the seller reasonably believes (a) to be a non-U.S. Person in an offshore transaction in accordance with Rule 903 or Rule 904 of Regulation S, or (b) to be a person who takes delivery in the form of an interest in a Rule 144A Global Certificate. See “Transfer Restrictions”.",p,{'POSITIVE': 0.0003308780724182725}
"The Rule 144A Notes of each Class (other than, in certain circumstances, the Class E Notes, the Class F Notes and the Subordinated Notes) will be represented on issue by a Rule 144A Global Certificate deposited with, and registered in the name of, a nominee of a common depositary for Euroclear and Clearstream, Luxembourg. Beneficial interests in a Rule 144A Global Certificate may only be held at any time only through Euroclear or Clearstream, Luxembourg. See “Book Entry Clearance Procedures”. By acquisition of a beneficial interest in a Rule 144A Global Certificate, the purchaser thereof will be deemed to represent, amongst other things, that it is a QIB/QP and that, if in the future it determines to transfer such beneficial interest, it will transfer such interest in accordance with the procedures and restrictions contained in the Trust Deed. See “Transfer Restrictions”.",p,{'POSITIVE': 0.00032572326017543674}
"Beneficial interests in Global Certificates will be subject to certain restrictions on transfer set forth therein and in the Trust Deed and as set forth in Rule 144A and the Investment Company Act, and the Notes will bear the applicable legends regarding the restrictions set forth under “Transfer Restrictions”. In the case of each Class of Notes, a beneficial interest in a Regulation S Global Certificate may be transferred to a person who takes delivery in the form of an interest in a Rule 144A Global Certificate in denominations greater than or equal to the minimum denominations applicable to interests in such Rule 144A Global Certificate only upon receipt by the Registrar or the Transfer Agent of a written certification (in the form provided in the Trust Deed) to the effect that the transferor reasonably believes that the transferee is a QIB/QP and that such transaction is in accordance with any applicable securities laws of any state of the United States or any other jurisdiction. Beneficial interests in the Rule 144A Global Certificates may be transferred to a person who takes delivery in the form of an interest in a Regulation S Global Certificate only upon receipt by the Registrar or the Transfer Agent of a written certification (in the form provided in the Trust Deed) from the transferor to the effect that the transfer is being made to a non-U.S. Person and in accordance with Regulation S.",p,{'POSITIVE': 0.0003191116848029196}
"Any beneficial interest in a Regulation S Global Certificate (other than in certain circumstances for the Regulation S Notes which are Class E Notes, Class F Notes or Subordinated Notes) that is transferred to a person who takes delivery in the form of an interest in a Rule 144A Global Certificate will, upon transfer, cease to be an interest in such Regulation S Global Certificate and become an interest in the Rule 144A Global Certificate, and, accordingly, will thereafter be subject to all transfer restrictions and other procedures applicable to beneficial interests in a Rule 144A Global Certificate for as long as it remains such an interest. Any beneficial interest in a Rule 144A Global Certificate that is transferred to a person who takes delivery in the form of an interest in a Regulation S Global Certificate will, upon transfer, cease to be an interest in a Rule 144A Global Certificate and become an interest in the Regulation S Global Certificate and, accordingly, will thereafter be subject to all transfer restrictions and other procedures applicable to beneficial interests in a Regulation S Global Certificate for so long as it remains such an interest. No service charge will be made for any registration of transfer or exchange of Notes, but the Registrar or the Transfer Agent may require payment of a sum sufficient to cover any tax or other governmental charge payable in connection therewith.",p,{'POSITIVE': 0.00034563045483082533}
"Except in the limited circumstances described below, owners of beneficial interests in Global Certificates will not be entitled to receive physical delivery of certificated Notes.",p,{'POSITIVE': 0.0004374175623524934}
"Each initial investor (other than the Initial Purchaser) in a Class E Note, Class F Note or a Subordinated Note purchased on the Issue Date will be required to enter into a subscription agreement (and in the case of the Investment Manager, a note purchase agreement) in which it will certify as to, among other matters, its status under the Securities Act, the Investment Company Act and ERISA. A transferee of a Class E Note, Class F Note or Subordinated Note (other than a transferee of the Retention Notes) in the form of a Rule 144A Global Certificate or a Regulation S Global Certificate will be deemed to represent (among other things) that it is not a Benefit Plan Investor or a Controlling Person. If a transferee is unable to make such deemed representation, such transferee (and, in the case of a transfer of the Retention Notes, the proposed transferee of such Notes) may not acquire such Class E Note, Class F Note or Subordinated Note in the form of a Rule 144A Global Certificate or a Regulation S Global Certificate unless such transferee: (i) obtains the written consent of the Issuer; (ii) provides an ERISA certificate to the Issuer and a Transfer Agent as to its status as a Benefit Plan Investor or Controlling Person (substantially in the form of Annex B and as set out in the Trust Deed); and (iii) holds such Class E Note, Class F Note or Subordinated Note in the form of a Definitive Certificate. Any Class E Note, Class F Note or Subordinated Note in the form of a Definitive Certificate shall be registered in the name of the holder thereof. Each purchaser and transferee understands and agrees that no transfer of an interest in Class E Notes, Class F Notes or Subordinated Notes will be permitted or recognised if it would cause the 25 per cent. Limitation to be exceeded with respect to the Class E Notes, Class F Notes or the Subordinated Notes (determined separately by Class).",p,{'POSITIVE': 0.0003375033847987652}
"The Subordinated Notes, the Class E Notes and the Class F Notes will be offered outside the United States to non-",p,{'POSITIVE': 0.00029130952316336334}
U.S. Persons in reliance on Regulation S and within the United States to persons who are both QIBs and QPs. The Notes are not issuable in bearer form.,p,{'POSITIVE': 0.0005604337202385068}
Amendments to Terms and Conditions,h2,{'POSITIVE': 0.22987797856330872}
"Each Global Certificate contains provisions that apply to the Notes that they represent, some of which modify the effect of the Terms and Conditions of the Notes in definitive form (See “Terms and Conditions of the Notes”). The following is a summary of those provisions:",p,{'POSITIVE': 0.000306397007079795}
" Payments Payments of principal and interest in respect of Notes represented by a Global Certificate will be made to the registered holder and, if no further payment falls to be made in respect of the relevant Notes, upon surrender of such Global Certificate to or to the order of the Principal Paying Agent or such other Agent as shall have been notified to the relevant Noteholders for such purpose. On each occasion on which a payment of interest (unless the Notes represented thereby do not bear interest) or principal is made in respect of the relevant Global Certificate, the Registrar shall note the same in the Register and, in relation to payments of principal, cause the aggregate principal amount of the Notes represented by a Global Certificate to be decreased accordingly.",p,{'POSITIVE': 0.0004211160121485591}
" Notices So long as any Notes are represented by a Global Certificate and such Global Certificate is held on behalf of a clearing system, notices to Noteholders shall be given by delivery of the relevant notice to that clearing system for communication by it to entitled account holders in substitution for delivery thereof as required by the Conditions of such Notes provided that such notice is also made to the Company Announcements Office of the Irish Stock Exchange for so long as such Notes are listed on the Global Exchange Market of the Irish Stock Exchange and the rules of the Irish Stock Exchange so require. Such notice will be deemed to have been given to the Noteholders on the date of delivery of the relevant notice to the relevant clearing system.",p,{'POSITIVE': 0.00039301716606132686}
 Prescription Claims against the Issuer in respect of principal and interest on the Notes while the Notes are represented by a Global Certificate will become void unless presented for payment within a period of ten years (in the case of principal) and five years (in the case of interest) from the date on which any payment first becomes due.,p,{'POSITIVE': 0.00027077356935478747}
" Meetings The holder of each Global Certificate will be treated as being one person for the purposes of any quorum requirements of, or the right to demand a poll at, a meeting of Noteholders and, at any such meeting, as having one vote in respect of each €1,000 of principal amount of Notes for which the relevant Global Certificate may be exchanged.",p,{'POSITIVE': 0.0003286873397883028}
" Trustee’s Powers In considering the interests of Noteholders while the Global Certificates are held on behalf of a clearing system, the Trustee may have regard to any information provided to it by such clearing system or its operator as to the identity (either individually or by category) of its account holders with entitlements to each Global Certificate and may consider such interests as if such account holders were the holders of any Global Certificate.",p,{'POSITIVE': 0.00031988538103178144}
" Cancellation Cancellation of any Note required by the Terms and Conditions of the Notes to be cancelled will be effected by reduction in the principal amount of the Notes on the Register, with a corresponding notation made on the applicable Global Certificate.",p,{'POSITIVE': 0.00032687612110748887}
" Optional Redemption The Subordinated Noteholders’, the Retention Holder’s and the Controlling Class’ option in Condition 7(b) (Optional Redemption) and Condition 7(g) (Redemption following Note Tax Event) (as applicable) may be exercised by the holder(s) of a Definitive Certificate or a Global Certificate (as applicable) representing Subordinated Notes, the Retention Notes or the Controlling Class (as applicable) giving notice to the Registrar or other Agent specified for such purpose of the principal amount of Subordinated Notes, Retention Notes or Notes representing the Controlling Class (as applicable) in respect of which the option is exercised and presenting such Definitive Certificate or Global Certificate (as applicable) for endorsement of exercise within the time limit specified in Condition 7(b) (Optional Redemption) or Condition 7(g) (Redemption following Note Tax Event).",p,{'POSITIVE': 0.0005160641740076244}
 Record Date The Record Date will mean the close of business on the Clearing System Business Day before the relevant due date for payment of principal and interest in respect of such security,p,{'POSITIVE': 0.000441501586465165}
Exchange for Definitive Certificates,h2,{'POSITIVE': 0.7810426950454712}
Exchange,p,{'POSITIVE': 0.0773833617568016}
"Each Global Certificate will be exchangeable, free of charge to the holder, on or after its Definitive Exchange Date (as defined below), in whole but not in part, for Definitive Certificates if a Global Certificate is held (directly or indirectly) on behalf of Euroclear, Clearstream, Luxembourg or an alternative clearing system and any such clearing system is closed for business for a continuous period of fourteen calendar days (other than by reason of holiday, statutory or otherwise) or announces its intention to permanently cease business or does in fact do so.",p,{'POSITIVE': 0.0002874635101761669}
"Interests in Global Certificates representing Class E Notes, Class F Notes or Subordinated Notes may be exchangeable for interests in a Definitive Certificate representing the Class E Notes, Class F Notes or Subordinated Notes if a transferee is acting on behalf of a Benefit Plan Investor or is a Controlling Person provided: (i) such transferee has obtained the consent of the Issuer in respect of such transfer; and (ii) the transferee has provided the Issuer with an ERISA certificate substantially in the form set out in Annex B and as set out in the Trust Deed. Interests in Global Certificates representing Class E Notes, Class F Notes or Subordinated Notes may be exchangeable for interests in Definitive Certificates representing Class E Notes, Class F Notes or Subordinated Notes in accordance with the Conditions of the Notes as amended above.",p,{'POSITIVE': 0.00033346598502248526}
"The Registrar will not register the transfer of, or exchange of interests in, a Global Certificate for Definitive Certificates during the period from (but excluding) the Record Date to (and including) the date for any payment of principal or interest in respect of the Notes.",p,{'POSITIVE': 0.0003768339811358601}
"If only one of the Global Certificates (the “Exchanged Global Certificate”) becomes exchangeable for Definitive Certificates in accordance with the above paragraphs, transfers of Notes may not take place between, on the one hand, persons holding Definitive Certificates issued in exchange for beneficial interests in the Exchanged Global Certificate and, on the other hand, persons wishing to purchase beneficial interests in the other Global Certificate.",p,{'POSITIVE': 0.00029597291722893715}
“Definitive Exchange Date” means a day falling not less than thirty calendar days after that on which the notice requiring exchange is given and on which banks are open for business in the city in which the specified office of the Registrar and any Transfer Agent is located.,p,{'POSITIVE': 0.00031400538864545524}
Delivery,p,{'POSITIVE': 0.09554480761289597}
"In such circumstances, the relevant Global Certificate shall be exchanged in full for Definitive Certificates and the Issuer will, at the cost of the Issuer (but against such indemnity as the Registrar or any relevant Transfer Agent may require in respect of any tax or other duty of whatever nature which may be levied or imposed in connection with such exchange), cause sufficient Definitive Certificates to be executed and delivered to the Registrar for completion, authentication and dispatch to the relevant Noteholders. A person having an interest in a Global Certificate must provide the Registrar with: (a) a written order containing instructions and such other information as the Issuer and the Registrar may require to complete, execute and deliver such Certificates; and (b) in the case of the Rule 144A Global Certificate only, a fully completed, signed certification substantially to the effect that the exchanging holder is not transferring its interest at the time of such exchange or, in the case of simultaneous sale pursuant to Rule 144A, a certification that the transfer is being made in compliance with the provisions of Rule 144A. Definitive Certificates issued in exchange for a beneficial interest in the Rule 144A Global Certificate shall bear the legends applicable to transfers pursuant to Rule 144A, as set out under “Transfer Restrictions” below.",p,{'POSITIVE': 0.00031783527811057866}
Legends,p,{'POSITIVE': 0.05967773497104645}
"The holder of a Class E Note, Class F Note or Subordinated Note represented by a Definitive Certificate in registered definitive form, as applicable, may transfer the Notes represented thereby in whole or in part in the applicable minimum denomination by surrendering such Note(s) at the specified office of the Registrar or any Transfer Agent, together with the completed form of transfer and to the extent applicable, consent of the Issuer and a duly completed ERISA certificate substantially in the form of Annex B and as set out in the Trust Deed. Upon the transfer, exchange or replacement of a Definitive Certificate in registered definitive form, as applicable, bearing the legend referred to under “Transfer Restrictions” below, or upon specific request for removal of the legend on a Definitive Certificate in registered definitive form, as applicable, the Issuer will deliver only Definitive Certificates that bear such legend, or will refuse to remove such legend, as the case may be, unless there is delivered to the Issuer and the Registrar such satisfactory evidence, which may include an opinion of counsel, as may reasonably be required by the Issuer that neither the legend nor the restrictions on transfer set forth therein are required to ensure compliance with the provisions of the Securities Act and the Investment Company Act.",p,{'POSITIVE': 0.00031679097446613014}
Exchange of Definitive Certificates for Interests in Global Certificates,h2,{'POSITIVE': 0.8461616635322571}
Regulation S,p,{'POSITIVE': 0.0037627031560987234}
"If a holder of Class E Notes, Class F Notes or Subordinated Notes represented by a Definitive Certificate wishes at any time to transfer its interest in such Notes to a person who wishes to take delivery thereof in the form of a beneficial interest in a Regulation S Global Certificate, such holder may effect such transfer only upon receipt by the Registrar of: (a) notification from the common depositary for Euroclear and Clearstream, Luxembourg of the Regulation S Global Certificate that the appropriate credit entry has been made in the accounts of the relevant participants of Euroclear and Clearstream, Luxembourg, (but in no case for less than the minimum authorised denomination applicable to such Notes); and (b) a certificate in the form of part F (Form of Transfer Certificate Relating to Exchange of Definitive Certificate for Regulation S Global Certificate in Respect of Class E Notes, Class F Notes or Subordinated Notes) of schedule 4 (Transfer, Exchange and Registration Documentation) of the Trust Deed or in such other form as the Registrar, relying upon the advice of counsel, may deem substantially similar in legal effect (a copy of which is provided to the Registrar) given by the holder of the beneficial interests in such Notes.",p,{'POSITIVE': 0.0003484123735688627}
Each person who becomes an owner of a beneficial interest in a Regulation S Global Certificate will be deemed to have represented and agreed to the representations set forth in this Offering Circular relating to such Notes under the heading “Transfer Restrictions”.,p,{'POSITIVE': 0.000363079336239025}
Rule 144A,p,{'POSITIVE': 0.0015858225524425507}
"If a holder of Class E Notes, Class F Notes or Subordinated Notes represented by a Definitive Certificate wishes at any time to transfer its interest in such Notes to a person who wishes to take delivery thereof in the form of a beneficial interest in a Rule 144A Global Certificate, such holder may effect such transfer only upon receipt by the Registrar of: (a) notification from the common depositary for Euroclear and Clearstream, Luxembourg of the Rule 144A Global Certificate that the appropriate credit entry has been made in the accounts of the relevant participants of Euroclear and Clearstream, Luxembourg (but in no case for less than the minimum authorised denomination applicable to Notes of such Class); and (b) a certificate in the form of part G (Form of Transfer Certificate Relating to Exchange of Definitive Certificate for Rule 144A Global Certificate in Respect of Class E Notes, Class F Notes or Subordinated Notes) of schedule 4 (Transfer, Exchange and Registration Documentation) of the Trust Deed or in such other form as the Registrar, relying upon the advice of counsel, may deem substantially similar in legal effect (in each case, copies of which are provided to the Registrar as applicable) given by the proposed transferee.",p,{'POSITIVE': 0.00034399537253193557}
Each person who becomes an owner of a beneficial interest in a Rule 144A Global Certificate will be deemed to have represented and agreed to the representations set forth in this Offering Circular relating to such Notes under the heading “Transfer Restrictions”.,p,{'POSITIVE': 0.0003579235926736146}
BOOK ENTRY CLEARANCE PROCEDURES,h2,{'POSITIVE': 0.9858471751213074}
"The information set out below has been obtained from sources that the Issuer believes to be reliable, but prospective investors are advised to make their own enquiries as to such procedures. In particular, such information is subject to any change in or interpretation of the rules, regulations and procedures of Euroclear or Clearstream, Luxembourg (together, the “Clearing Systems”) currently in effect and investors wishing to use the facilities of any of the Clearing Systems are therefore advised to confirm the continued applicability of the rules, regulations and procedures of the relevant Clearing System. None of the Issuer, the Trustee, the Initial Purchaser or any Agent party to the Agency Agreement (or any Affiliate of any of the above, or any person by whom any of the above is controlled for the purposes of the Securities Act), will have any responsibility for the performance by the Clearing Systems or their respective direct or indirect participants or accountholders of their respective obligations under the rules and procedures governing their operations or for the sufficiency for any purpose of the arrangements described below.",p,{'POSITIVE': 0.0003091693506576121}
"Euroclear and Clearstream, Luxembourg",p,{'POSITIVE': 0.7029315233230591}
"Custodial and depositary links have been established between Euroclear and Clearstream, Luxembourg to facilitate the initial issue of the Notes (other than, in certain circumstances, the Class E Notes, the Class F Notes and the Subordinated Notes and other than the Retention Notes) and cross-market transfers of the Notes (other than, in certain circumstances, the Class E Notes, the Class F Notes and the Subordinated Notes) associated with secondary market trading (See “Settlement and Transfer of Notes” below).",p,{'POSITIVE': 0.0003291577158961445}
"Euroclear and Clearstream, Luxembourg each hold securities for their customers and facilitate the clearance and settlement of securities transactions through electronic book entry transfer between their respective accountholders. Indirect access to Euroclear and Clearstream, Luxembourg is available to other institutions which clear through or maintain a custodial relationship with an accountholder of either system. Euroclear and Clearstream, Luxembourg provide various services including safekeeping, administration, clearance and settlement of internationally traded securities and securities lending and borrowing. Euroclear and Clearstream, Luxembourg also deal with domestic securities markets in several countries through established depositary and custodial relationships. Euroclear and Clearstream, Luxembourg have established an electronic bridge between their two systems across which their respective customers may settle trades with each other. Their customers are worldwide financial institutions including underwriters, securities brokers and dealers, banks, trust companies and clearing corporations. Investors may hold their interests in Global Certificates directly through Euroclear or Clearstream, Luxembourg if they are accountholders (“Direct Participants”) or indirectly (“Indirect Participants” and together with Direct Participants, “Participants”) through organisations which are accountholders therein.",p,{'POSITIVE': 0.0002830938610713929}
Book Entry Ownership,h2,{'POSITIVE': 0.33527716994285583}
"Euroclear and Clearstream, Luxembourg",p,{'POSITIVE': 0.7029315233230591}
"Each Regulation S Global Certificate and each Rule 144A Global Certificate will have an ISIN and a Common Code and will be registered in the name of, and deposited with, a nominee of the common depositary on behalf of, Euroclear and Clearstream, Luxembourg.",p,{'POSITIVE': 0.0006115635042078793}
Relationship of Participants with Clearing Systems,p,{'POSITIVE': 0.07417046278715134}
"Each of the persons shown in the records of Euroclear or Clearstream, Luxembourg as the holder of a Note represented by a Global Certificate must look solely to Euroclear or Clearstream, Luxembourg (as the case may be) for his share of each payment made by the Issuer to the holder of such Global Certificate and in relation to all other rights arising under the Global Certificate, subject to and in accordance with the respective rules and procedures of Euroclear or Clearstream, Luxembourg. The Issuer expects that, upon receipt of any payment in respect of Notes represented by a Global Certificate, the common depositary by whom such Note is held, or nominee in whose name it is registered, will immediately credit the relevant Participants’ or accountholders’ accounts in the relevant Clearing System with payments in amounts proportionate to their respective beneficial interests in the principal amount of the relevant Global Certificate as shown on the records of the relevant Clearing System or its nominee.",p,{'POSITIVE': 0.00032882147934287786}
"The Issuer also expects that payments by Direct Participants in any Clearing System to owners of beneficial interests in any Global Certificate held through such Direct Participants in any Clearing System will be governed by standing instructions and customary practices. Save as aforesaid, such persons shall have no claim directly against the Issuer in respect of payments due on the Notes for so long as the Notes are represented by such Global Certificate and the obligations of the Issuer will be discharged by payment to the registered holder, as the case may be, of such Global Certificate in respect of each amount so paid. None of the Issuer, the Trustee or any Agent will have any responsibility or liability for any aspect of the records relating to or payments made on account of ownership interests in any Global Certificate or for maintaining, supervising or reviewing any records relating to such ownership interests.",p,{'POSITIVE': 0.0002681454352568835}
Settlement and Transfer of Notes,p,{'POSITIVE': 0.4971503019332886}
"Subject to the rules and procedures of each applicable Clearing System, purchases of Notes held within a Clearing System must be made by or through Direct Participants, which will receive a credit for such Notes on the Clearing System’s records. The ownership interest of each actual purchaser of each such Note (the “Beneficial Owner”) will in turn be recorded on the Direct Participant’s and Indirect Participant’s records. Beneficial Owners will not receive written confirmation from any Clearing System of their purchase, but Beneficial Owners are expected to receive written confirmations providing details of the transaction, as well as periodic statements of their holdings, from the Direct Participant or Indirect Participant through which such Beneficial Owner entered into the transaction. Transfers of ownership interests in Notes held within the Clearing System will be effected by entries made on the books of Participants acting on behalf of Beneficial Owners. Beneficial Owners will not receive certificates representing their ownership interests in such Notes, unless and until interests in any Global Certificate held within a Clearing System is exchanged for Definitive Certificates.",p,{'POSITIVE': 0.00032953827758319676}
"No Clearing System has knowledge of the actual Beneficial Owners of the Notes held within such Clearing System and their records will reflect only the identity of the Direct Participants to whose accounts such Notes are credited, which may or may not be the Beneficial Owners. The Participants will remain responsible for keeping account of their holdings on behalf of their customers. Conveyance of notices and other communications by the Clearing Systems to Direct Participants, by Direct Participants to Indirect Participants, and by Direct Participants and Indirect Participants to Beneficial Owners will be governed by arrangements among them, subject to any statutory or regulatory requirements as may be in effect from time to time.",p,{'POSITIVE': 0.00032892494346015155}
"Trading between Euroclear and/or Clearstream, Luxembourg Participants",p,{'POSITIVE': 0.8157846331596375}
"Secondary market sales of book entry interests in the Notes held through Euroclear or Clearstream, Luxembourg to purchasers of book entry interests in the Notes held through Euroclear or Clearstream, Luxembourg will be conducted in accordance with the normal rules and operating procedures of Euroclear and Clearstream, Luxembourg and will be settled using the procedures applicable to conventional eurobonds.",p,{'POSITIVE': 0.00035671633668243885}
RATINGS OF THE NOTES,h2,{'POSITIVE': 0.9831814169883728}
General,p,{'POSITIVE': 0.11399416625499725}
It is a condition of the issue and sale of the Notes that the Rated Notes be issued with at least the following ratings: the Class A Notes “AAA (sf)” from S&P and “Aaa (sf)” from Moody’s; the Class B Notes: “AA (sf)” from S&P and “Aa2 (sf)” from Moody’s; the Class C Notes: “A (sf)” from S&P and “A2 (sf)” from Moody’s; the Class D Notes: “BBB (sf)” from S&P and “Baa2 (sf)” from Moody’s; the Class E Notes: “BB (sf)” from S&P and “Ba2 (sf)” from Moody’s and the Class F Notes: “B- (sf)” from S&P and “B2 (sf)” from Moody’s. The Subordinated Notes being offered hereby will not be rated.,p,{'POSITIVE': 0.0007982646347954869}
"The S&P ratings assigned to the Class A Notes and the Class B Notes address the timely payment of interest and the ultimate payment of principal. The S&P ratings assigned to the Class C Notes, Class D Notes, the Class E Notes and the Class F Notes address the ultimate payment of principal and interest.",p,{'POSITIVE': 0.0005001744721084833}
The Moody’s ratings on the Rated Notes are based upon Moody’s assessment of the probability that the Portfolio Obligations will provide sufficient funds to pay the Rated Notes based largely upon Moody’s statistical analysis of historical default notes on debt obligations with various ratings.,p,{'POSITIVE': 0.00036037334939464927}
"In respect of any Notes that are subject to a Refinancing in accordance with Condition 7(b)(v)(C) (Refinancing in relation to a Redemption in Whole), the ratings assigned to the Notes will not necessarily continue to be assigned to the Refinancing Obligations issued pursuant thereto.",p,{'POSITIVE': 0.0004079073842149228}
"A security rating is not a recommendation to buy, sell or hold securities and may be subject to revision, suspension or withdrawal at any time by the applicable rating agency.",p,{'POSITIVE': 0.0002948581532109529}
"As of the date of this Offering Circular, each of the Rating Agencies is established in the European Union (“EU”) and is registered under Regulation (EC) No 1060/2009 (as amended) (the “CRA Regulation”). As such each Rating Agency is included in the list of credit rating agencies published by the European Securities and Markets Authority (“ESMA”) on its website in accordance with the CRA Regulation.",p,{'POSITIVE': 0.0002669673995114863}
S&P will rate the Rated Notes in accordance with its criteria. This requires an analysis of the following:,p,{'POSITIVE': 0.00024418902467004955}
